Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Ignition Total Timing (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),Manifold Relative Pressure (psi),Mass Airflow (g/s),Throttle Sensor Voltage (V),A/F Learning #1 (%),Intake Air Temperature (F),Mass Airflow Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
178512,14.81,13.76,176,2616,34.00,8.93,0.00,9.29,11.76,0.67,0.00,0,-5.51,29.35,0.92,-15.62,90,2.36,84.4147
178585,14.59,13.76,176,2617,34.00,9.49,0.00,9.29,11.76,0.69,0.00,0,-5.51,29.90,0.92,-15.62,90,2.36,84.6375
178659,14.59,13.84,176,2613,34.00,9.48,0.00,9.29,11.76,0.68,0.00,0,-5.51,29.79,0.92,-15.62,90,2.36,84.7137
178731,14.70,13.76,176,2610,34.00,9.47,0.00,9.43,11.76,0.68,0.00,0,-5.37,29.79,0.92,-15.62,90,2.36,84.8053
178805,14.70,13.84,176,2561,34.00,8.91,0.00,9.43,11.76,0.67,0.00,0,-5.37,29.35,0.92,-15.62,90,2.34,84.8206
178878,14.81,13.76,176,2620,34.00,8.96,0.00,9.43,11.76,0.68,0.00,0,-5.37,29.35,0.92,-15.62,90,2.36,84.9121
178950,14.81,13.76,176,2623,34.00,9.50,0.00,9.43,11.76,0.69,0.00,0,-5.37,29.90,0.92,-15.62,90,2.36,84.9823
179024,14.81,13.76,176,2611,34.00,9.51,0.00,9.58,11.76,0.68,0.00,0,-5.37,30.11,0.92,-15.62,90,2.36,85.0525
179096,14.81,13.76,176,2614,33.50,9.47,0.00,9.58,11.76,0.69,0.00,0,-5.22,29.68,0.92,-15.62,90,2.36,85.1562
179169,14.70,13.76,176,2610,33.50,9.47,0.00,9.58,11.76,0.69,0.00,0,-5.22,30.00,0.92,-15.62,90,2.36,85.2722
179242,14.70,13.76,176,2605,34.00,9.45,0.00,9.58,11.76,0.69,0.00,0,-5.22,30.00,0.92,-15.62,90,2.36,85.1593
179316,14.81,13.76,176,2620,34.00,9.50,0.00,9.58,11.76,0.69,0.00,0,-5.22,29.90,0.92,-15.62,90,2.36,85.2783
179388,14.81,13.76,176,2618,33.50,9.50,0.00,9.58,11.76,0.69,0.00,0,-5.22,30.12,0.92,-15.62,90,2.36,85.3882
179462,14.81,13.76,176,2610,33.50,9.50,0.00,9.58,11.76,0.70,0.00,0,-5.22,30.33,0.92,-15.62,90,2.38,85.4462
179535,14.81,13.76,176,2607,33.50,9.46,0.00,9.72,11.76,0.70,0.00,0,-5.22,30.33,0.92,-15.62,90,2.38,85.3973
179608,14.70,13.76,176,2607,33.50,9.45,0.00,9.72,11.76,0.70,0.00,0,-5.08,30.13,0.92,-15.62,90,2.36,85.4614
179681,14.70,13.76,176,2607,33.50,9.45,0.00,9.72,12.16,0.70,0.00,0,-5.08,30.33,0.92,-15.62,90,2.36,85.5225
179754,14.70,13.76,176,2620,33.50,9.50,0.00,9.72,12.16,0.70,0.00,0,-5.08,30.55,0.94,-15.62,90,2.38,85.4675
179827,14.70,13.76,176,2622,33.50,9.51,0.00,9.72,12.16,0.70,0.00,0,-5.08,30.12,0.94,-15.62,90,2.38,85.6018
179901,14.81,13.76,176,2615,33.50,9.48,0.00,9.72,12.16,0.70,0.00,0,-5.08,30.33,0.94,-15.62,90,2.36,85.6842
179973,14.59,13.68,176,2608,33.00,9.46,0.00,9.72,12.16,0.70,0.00,0,-5.08,30.55,0.94,-15.62,90,2.38,85.7056
180047,14.81,13.76,176,2608,33.50,9.46,0.00,9.72,12.16,0.69,0.00,0,-5.08,30.13,0.94,-15.62,90,2.36,85.8093
180120,14.70,13.76,176,2606,33.00,9.46,0.00,9.87,12.16,0.72,0.00,0,-4.93,30.88,0.94,-15.62,90,2.38,85.9161
180192,14.81,13.76,176,2618,33.00,10.01,0.00,10.01,12.55,0.72,0.00,0,-4.93,30.99,0.96,-15.62,90,2.38,86.2396
180265,14.59,13.84,176,2621,33.00,10.06,0.00,10.16,12.94,0.73,0.00,0,-4.79,32.33,0.96,-15.62,90,2.40,86.5326
180338,14.70,13.76,176,2617,32.50,10.07,0.00,10.30,12.94,0.74,0.00,0,-4.64,32.34,0.96,-15.62,90,2.42,86.8866
180411,14.59,13.76,176,2607,32.00,10.01,0.00,10.30,13.33,0.76,0.00,0,-4.50,33.06,0.98,-15.62,90,2.42,87.3138
180484,14.59,13.76,176,2603,32.00,10.55,0.00,10.45,13.33,0.76,0.00,0,-4.35,33.06,0.98,-15.62,90,2.44,87.5549
180558,14.70,13.68,176,2608,31.50,10.57,0.00,10.59,13.73,0.77,0.00,0,-4.21,33.54,0.98,-15.62,90,2.44,87.8967
180631,14.81,13.76,176,2620,31.50,10.62,0.00,10.59,13.73,0.78,0.00,0,-4.21,33.78,0.98,-15.62,90,2.44,88.1470
180704,14.70,13.68,176,2623,31.00,10.60,0.00,10.74,13.73,0.79,0.00,0,-4.06,34.14,0.98,-15.62,90,2.46,88.3331
180778,14.70,13.68,176,2618,31.00,10.63,0.00,10.88,13.73,0.79,0.00,0,-4.06,34.14,0.98,-15.62,90,2.44,88.5101
180850,14.59,13.76,176,2608,31.00,10.61,0.00,10.88,13.73,0.79,0.00,0,-3.92,34.27,0.98,-15.62,90,2.46,88.5895
180923,14.70,13.68,176,2607,31.00,10.57,0.00,11.03,13.73,0.80,0.00,0,-3.92,35.11,0.98,-15.62,90,2.48,88.6902
180996,14.81,13.76,176,2608,30.50,11.12,0.00,11.03,13.73,0.80,0.00,0,-3.77,34.63,0.98,-14.84,90,2.46,88.8519
181069,14.70,13.68,176,2620,30.50,11.18,0.00,11.03,13.73,0.80,0.00,0,-3.77,34.63,0.98,-14.84,90,2.46,88.9282
181142,14.81,13.76,176,2621,30.50,11.18,0.00,11.03,13.73,0.80,0.00,0,-3.77,34.88,0.98,-14.84,90,2.46,88.9648
181216,14.81,13.68,176,2623,30.50,11.19,0.00,11.17,13.73,0.80,0.00,0,-3.63,34.51,0.98,-14.84,90,2.46,89.0076
181288,14.59,13.68,176,2614,30.50,11.15,0.00,11.17,13.73,0.80,0.00,0,-3.63,34.88,0.98,-12.50,90,2.48,89.0717
181362,14.70,13.68,176,2610,30.50,11.15,0.00,11.17,13.73,0.80,0.00,0,-3.63,35.23,0.98,-12.50,90,2.46,89.1266
181435,14.47,13.68,176,2608,30.50,11.14,0.00,11.17,13.73,0.81,0.00,0,-3.63,34.75,0.98,-12.50,90,2.46,89.1418
181507,14.47,13.68,176,2627,30.50,11.13,0.00,11.17,13.73,0.80,0.00,0,-3.63,34.99,0.98,-12.50,90,2.46,89.2151
181582,14.59,13.68,176,2623,30.50,11.21,0.00,11.32,13.73,0.82,0.00,0,-3.63,35.23,0.98,-12.50,90,2.48,89.2120
181654,14.47,13.76,176,2618,30.50,11.19,0.00,11.32,13.73,0.80,0.00,0,-3.48,35.72,0.98,-12.50,90,2.48,89.2792
181727,14.59,13.68,176,2621,30.50,11.18,0.00,11.32,13.73,0.81,0.00,0,-3.48,35.47,1.00,-12.50,90,2.48,89.3219
181800,14.47,13.76,176,2611,30.50,11.14,0.00,11.32,13.73,0.82,0.00,0,-3.48,35.48,1.00,-12.50,90,2.46,89.4196
181873,14.47,13.76,176,2608,30.50,11.13,0.00,11.32,13.73,0.82,0.00,0,-3.48,35.47,1.00,-12.50,90,2.48,89.4135
181947,14.70,13.76,176,2621,30.50,11.15,0.00,11.32,13.73,0.81,0.00,0,-3.48,35.35,1.00,-12.50,90,2.48,89.3860
182018,14.81,13.76,176,2617,30.50,11.18,0.00,11.32,13.73,0.81,0.00,0,-3.48,35.47,1.00,-12.50,90,2.48,89.4348
182091,14.70,13.76,176,2620,30.50,11.16,0.00,11.46,14.12,0.82,0.00,0,-3.48,35.72,1.00,-12.50,90,2.48,89.5325
182165,14.59,13.76,176,2626,30.50,11.18,0.00,11.46,14.12,0.83,0.00,0,-3.34,35.72,1.00,-12.50,90,2.48,89.5844
182237,14.59,13.76,176,2610,30.50,11.20,0.00,11.46,14.12,0.83,0.00,0,-3.34,36.32,1.00,-12.50,90,2.50,89.6423
182310,14.59,13.76,176,2606,30.00,11.12,0.00,11.46,14.12,0.82,0.00,0,-3.34,35.96,1.00,-12.50,90,2.50,89.6912
182383,14.70,13.76,176,2620,30.00,11.18,0.00,11.61,14.12,0.83,0.00,0,-3.34,36.32,1.00,-12.50,90,2.50,89.8254
182458,14.70,13.68,176,2616,30.00,11.16,0.00,11.61,14.12,0.83,0.00,0,-3.19,36.32,1.00,-12.50,90,2.50,89.8010
182530,14.59,13.76,176,2624,30.00,11.20,0.00,11.61,14.12,0.83,0.00,0,-3.19,36.08,1.00,-12.50,90,2.50,89.8590
182602,14.70,13.76,176,2684,30.00,11.21,0.00,11.61,14.12,0.83,0.00,0,-3.19,36.19,1.00,-12.50,90,2.50,89.9384
182676,14.70,13.76,176,2612,29.50,11.74,0.00,11.61,14.12,0.84,0.00,0,-3.19,36.69,1.00,-12.50,90,2.50,90.0116
182749,14.70,13.76,176,2613,29.50,11.70,0.00,11.61,14.12,0.84,0.00,0,-3.19,36.44,1.00,-12.50,90,2.50,90.0208
182822,14.70,13.76,176,2615,29.50,11.71,0.00,11.75,14.12,0.84,0.00,0,-3.19,37.28,1.00,-12.50,90,2.50,90.0421
182895,14.59,13.76,176,2624,29.50,11.72,0.00,11.75,14.12,0.86,0.00,0,-3.05,37.18,1.00,-12.50,90,2.50,90.1611
182968,14.70,13.76,176,2628,29.50,11.78,0.00,11.75,14.12,0.85,0.00,0,-3.05,37.29,1.00,-12.50,90,2.50,90.1794
183041,14.59,13.76,176,2618,29.50,11.73,0.00,11.75,14.12,0.86,0.00,0,-3.05,36.81,1.00,-12.50,90,2.50,90.2374
183114,14.47,13.76,176,2618,29.50,11.73,0.00,11.75,14.12,0.85,0.00,0,-3.05,37.05,1.00,-12.50,90,2.52,90.2618
183187,14.59,13.76,176,2617,29.50,11.72,0.00,11.75,14.12,0.85,0.00,0,-3.05,37.05,1.00,-12.50,90,2.50,90.2740
183260,14.59,13.76,176,2616,29.50,11.69,0.00,11.75,14.12,0.85,0.00,0,-3.05,37.17,1.00,-12.50,90,2.52,90.3076
183333,14.59,13.68,176,2628,29.50,11.72,0.00,11.75,14.12,0.86,0.00,0,-3.05,37.53,1.02,-12.50,90,2.52,90.3137
183406,14.70,13.76,176,2620,29.50,11.77,0.00,11.90,14.12,0.85,0.00,0,-3.05,37.17,1.02,-12.50,90,2.52,90.3503
183480,14.59,13.76,176,2626,29.50,11.74,0.00,11.90,14.12,0.85,0.00,0,-2.90,37.41,1.00,-12.50,90,2.52,90.4510
183553,14.70,13.76,176,2626,29.50,11.76,0.00,11.90,14.12,0.85,0.00,0,-2.90,37.18,1.00,-12.50,90,2.52,90.4358
183626,14.70,13.76,176,2614,29.50,11.71,0.00,11.90,14.12,0.86,0.00,0,-2.90,37.53,1.00,-12.50,90,2.50,90.4755
183698,14.70,13.76,176,2611,29.50,11.70,0.00,11.90,14.12,0.85,0.00,0,-2.90,37.18,1.02,-12.50,90,2.50,90.4480
183772,14.70,13.76,176,2620,29.50,11.74,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.53,1.02,-12.50,90,2.50,90.4541
183845,14.70,13.76,176,2621,29.00,11.71,0.00,11.90,14.12,0.86,0.00,0,-2.90,37.41,1.02,-12.50,90,2.52,90.4572
183918,14.70,13.76,176,2628,29.50,11.74,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.18,1.00,-12.50,90,2.52,90.4694
183991,14.59,13.68,176,2623,29.50,11.77,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.53,1.00,-12.50,90,2.52,90.4785
184064,14.70,13.68,174,2616,29.50,11.75,0.00,11.90,14.51,0.85,0.00,0,-2.90,37.53,1.02,-12.50,90,2.52,90.5273
184137,14.70,13.68,174,2613,29.50,11.72,0.00,11.90,14.12,0.86,0.00,0,-2.90,37.05,1.00,-12.50,90,2.52,90.5243
184210,14.70,13.76,174,2614,29.50,11.71,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.41,1.02,-12.50,90,2.50,90.5212
184283,14.59,13.68,174,2617,29.50,11.72,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.18,1.02,-12.50,90,2.52,90.5121
184356,14.70,13.68,174,2624,29.50,11.76,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.41,1.02,-12.50,90,2.52,90.5792
184429,14.70,13.68,176,2620,29.50,11.74,0.00,11.90,14.51,0.85,0.00,0,-2.90,37.29,1.02,-12.50,90,2.50,90.5060
184502,14.70,13.76,176,2679,29.50,11.77,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.65,1.02,-12.50,90,2.52,90.5914
184576,14.59,13.76,176,2612,29.50,11.72,0.00,11.90,14.51,0.86,0.00,0,-2.90,37.28,1.02,-12.50,90,2.52,90.5273
184649,14.70,13.68,176,2616,29.50,11.70,0.00,12.04,14.51,0.86,0.00,0,-2.90,37.65,1.02,-12.50,90,2.52,90.5792
184722,14.70,13.76,176,2617,29.00,11.72,0.00,11.90,14.51,0.86,0.00,0,-2.76,37.65,1.02,-12.50,90,2.52,90.6128
184795,14.70,13.68,176,2624,29.00,11.72,0.00,12.04,14.51,0.86,0.00,0,-2.90,37.41,1.02,-12.50,90,2.52,90.6128
184869,14.59,13.76,176,2628,29.00,11.77,0.00,12.04,14.51,0.87,0.00,0,-2.76,37.53,1.02,-12.50,90,2.52,90.5914
184941,14.59,13.76,174,2628,29.00,11.78,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.90,1.02,-12.50,90,2.52,90.6250
185015,14.70,13.76,174,2626,29.50,11.76,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.53,1.02,-12.50,90,2.52,90.6128
185087,14.70,13.68,174,2613,29.50,11.69,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.41,1.02,-12.50,90,2.52,90.6189
185161,14.59,13.76,174,2615,29.00,12.26,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.78,1.02,-12.50,90,2.52,90.6067
185234,14.70,13.68,174,2625,29.00,11.72,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.65,1.02,-12.50,90,2.52,90.6586
185306,14.70,13.76,174,2626,29.50,11.76,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.78,1.02,-12.50,90,2.52,90.6586
185380,14.70,13.76,174,2628,29.00,11.76,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.78,1.02,-12.50,90,2.52,90.6860
185453,14.70,13.76,174,2630,29.50,11.77,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.65,1.02,-12.50,90,2.52,90.6555
185526,14.70,13.68,174,2615,29.50,11.72,0.00,12.04,14.51,0.86,0.00,0,-2.76,37.53,1.02,-12.50,90,2.52,90.6464
185599,14.70,13.76,174,2621,29.00,11.74,0.00,12.04,14.51,0.87,0.00,0,-2.76,37.90,1.02,-12.50,90,2.52,90.7349
185673,14.70,13.76,174,2610,28.50,12.25,0.00,12.04,14.51,0.88,0.00,0,-2.76,38.16,1.02,-12.50,90,2.52,90.7623
185746,14.59,13.76,174,2564,28.50,12.29,0.00,12.04,14.51,0.88,0.00,0,-2.76,38.43,1.02,-12.50,90,2.52,90.7837
185819,14.59,13.76,174,2622,29.00,11.78,0.00,12.04,14.51,0.86,0.00,0,-2.76,38.03,1.02,-12.50,90,2.52,90.7928
185892,14.59,13.76,174,2625,29.00,11.75,0.00,12.04,14.51,0.87,0.00,0,-2.76,37.78,1.02,-12.50,90,2.52,90.8264
185964,14.70,13.76,174,2632,28.50,11.76,0.00,12.04,14.51,0.88,0.00,0,-2.76,38.03,1.02,-12.50,90,2.54,90.8386
186038,14.59,13.76,174,2626,29.00,11.79,0.00,12.19,14.51,0.87,0.00,0,-2.76,38.43,1.02,-12.50,90,2.52,90.8325
186111,14.70,13.76,174,2613,28.50,12.26,0.00,12.19,14.51,0.88,0.00,0,-2.61,38.43,1.02,-12.50,90,2.52,90.8875
186184,14.59,13.76,174,2618,29.00,11.73,0.00,12.04,14.51,0.86,0.00,0,-2.61,38.30,1.02,-12.50,90,2.52,90.8936
186258,14.70,13.68,174,2634,29.00,11.80,0.00,12.19,14.51,0.88,0.00,0,-2.61,38.16,1.02,-12.50,90,2.54,90.8966
186330,14.70,13.76,174,2627,28.50,12.33,0.00,12.19,14.51,0.88,0.00,0,-2.61,38.43,1.02,-12.50,90,2.54,90.9393
186403,14.70,13.76,174,2639,28.50,12.34,0.00,12.19,14.90,0.88,0.00,0,-2.61,38.17,1.02,-12.50,90,2.54,90.8997
186477,14.70,13.68,174,2617,28.50,12.38,0.00,12.19,14.90,0.87,0.00,0,-2.61,38.17,1.02,-12.50,90,2.54,90.9607
186549,14.70,13.76,174,2617,29.00,11.72,0.00,12.19,14.90,0.87,0.00,0,-2.61,38.30,1.02,-12.50,90,2.54,91.0004
186622,14.59,13.76,174,2628,28.50,12.28,0.00,12.19,14.51,0.87,0.00,0,-2.61,38.70,1.02,-12.50,90,2.52,90.9973
186695,14.70,13.76,174,2620,28.50,12.33,0.00,12.19,14.90,0.88,0.00,0,-2.61,38.30,1.02,-12.50,90,2.54,91.0400
186768,14.70,13.68,174,2632,28.50,12.35,0.00,12.33,14.90,0.88,0.00,0,-2.61,38.84,1.02,-12.50,90,2.54,91.0767
186841,14.70,13.76,174,2632,28.50,12.35,0.00,12.19,14.90,0.88,0.00,0,-2.61,38.56,1.02,-12.50,90,2.52,91.0278
186914,14.70,13.76,174,2637,29.00,12.38,0.00,12.33,14.90,0.87,0.00,0,-2.47,38.43,1.02,-12.50,90,2.54,91.1041
186987,14.70,13.68,174,2684,28.50,12.37,0.00,12.19,14.90,0.88,0.00,0,-2.61,38.56,1.02,-12.50,90,2.54,91.0339
187060,14.70,13.76,174,2564,28.50,12.29,0.00,12.19,14.90,0.88,0.00,0,-2.61,38.16,1.02,-12.50,90,2.54,91.1133
187133,14.59,13.76,174,2621,28.50,12.34,0.00,12.33,14.90,0.88,0.00,0,-2.47,38.84,1.02,-12.50,90,2.54,91.1102
187206,14.59,13.68,174,2624,28.50,12.30,0.00,12.33,14.90,0.88,0.00,0,-2.47,38.84,1.02,-12.50,90,2.54,91.1377
187279,14.59,13.76,174,2639,28.50,12.32,0.00,12.33,14.90,0.88,0.00,0,-2.47,38.57,1.02,-12.50,90,2.54,91.1774
187352,14.70,13.68,174,2641,28.50,12.39,0.00,12.33,14.90,0.89,0.00,0,-2.47,38.98,1.02,-12.50,90,2.54,91.1743
187426,14.70,13.76,174,2637,28.50,12.38,0.00,12.33,14.90,0.89,0.00,0,-2.47,38.43,1.02,-12.50,90,2.54,91.1804
187499,14.70,13.68,174,2634,28.50,12.36,0.00,12.33,14.90,0.88,0.00,0,-2.47,38.84,1.02,-12.50,90,2.54,91.2109
187572,14.70,13.76,174,2631,28.50,12.35,0.00,12.33,14.90,0.89,0.00,0,-2.47,39.25,1.02,-12.50,90,2.54,91.2079
187645,14.70,13.68,174,2628,27.50,12.88,0.00,12.33,14.90,0.90,0.00,0,-2.47,39.79,1.04,-12.50,90,2.56,91.3116
187717,14.59,13.68,174,2627,28.00,12.34,0.00,12.48,14.90,0.91,0.00,0,-2.47,39.39,1.04,-12.50,90,2.56,91.3452
187791,14.47,13.68,174,2639,27.50,12.33,0.00,12.48,14.90,0.91,0.00,0,-2.32,39.39,1.04,-12.50,90,2.56,91.4215
187864,14.47,13.68,174,2645,28.50,12.38,0.00,12.48,14.90,0.90,0.00,0,-2.32,39.53,1.04,-12.50,90,2.56,91.4551
187938,14.59,13.76,174,2640,28.00,12.42,0.00,12.48,14.90,0.90,0.00,0,-2.32,39.65,1.04,-12.50,90,2.56,91.4154
188011,14.70,13.68,174,2640,28.00,12.39,0.00,12.48,14.90,0.90,0.00,0,-2.32,39.39,1.04,-12.50,90,2.56,91.5192
188083,14.70,13.68,174,2636,28.00,12.37,0.00,12.48,15.29,0.90,0.00,0,-2.32,39.39,1.04,-12.50,90,2.56,91.5924
188154,14.70,13.68,174,2634,27.50,12.92,0.00,12.62,15.29,0.92,0.00,0,-2.18,40.20,1.04,-12.50,90,2.56,91.6595
188228,14.81,13.76,174,2630,27.50,12.34,0.00,12.62,15.29,0.91,0.00,0,-2.18,39.93,1.04,-12.50,90,2.56,91.7267
188303,14.59,13.76,174,2648,27.50,12.95,0.00,12.62,15.29,0.92,0.00,0,-2.18,40.62,1.04,-12.50,90,2.56,91.7603
188376,14.59,13.68,174,2644,27.50,12.43,0.00,12.77,15.29,0.92,0.00,0,-2.18,40.20,1.04,-12.50,90,2.56,91.8274
188448,14.59,13.76,174,2644,27.00,12.98,0.00,12.77,15.29,0.91,0.00,0,-2.03,40.48,1.04,-12.50,90,2.58,91.8640
188520,14.70,13.76,174,2649,27.00,12.97,0.00,12.77,15.29,0.92,0.00,0,-2.03,40.48,1.04,-12.50,90,2.58,91.9647
188595,14.70,13.76,174,2652,27.50,12.43,0.00,12.77,15.69,0.92,0.00,0,-2.03,40.34,1.04,-12.50,90,2.58,92.0013
188668,14.70,13.76,174,2634,27.00,12.92,0.00,12.77,15.69,0.93,0.00,0,-2.03,40.74,1.04,-12.50,90,2.58,92.0288
188740,14.70,13.76,174,2641,27.00,12.96,0.00,12.77,15.69,0.93,0.00,0,-2.03,41.02,1.04,-12.50,90,2.58,92.0593
188814,14.70,13.76,174,2640,27.00,12.95,0.00,12.91,15.69,0.93,0.00,0,-1.89,41.02,1.04,-12.50,90,2.58,92.1204
188887,14.59,13.76,174,2647,26.50,12.93,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.30,1.04,-12.50,90,2.58,92.2089
188960,14.59,13.76,174,2656,27.00,12.99,0.00,12.91,15.69,0.93,0.00,0,-1.89,40.88,1.04,-12.50,90,2.58,92.2089
189032,14.59,13.76,174,2644,27.00,13.03,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.29,1.04,-12.50,90,2.58,92.1783
189105,14.70,13.76,174,2650,27.00,12.98,0.00,12.91,15.69,0.93,0.00,0,-1.89,41.30,1.04,-12.50,90,2.60,92.2699
189178,14.70,13.76,174,2665,27.00,13.00,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.71,1.04,-12.50,88,2.60,92.2699
189251,14.70,13.68,174,2635,26.50,12.93,0.00,12.91,15.69,0.95,0.00,0,-1.89,41.43,1.04,-12.50,88,2.60,92.2699
189324,14.70,13.76,174,2642,26.00,13.53,0.00,12.91,15.69,0.94,0.00,0,-1.89,42.11,1.04,-12.50,90,2.60,92.3309
189398,14.59,13.76,174,2645,26.50,12.98,0.00,13.06,15.69,0.94,0.00,0,-1.74,41.56,1.04,-12.50,90,2.60,92.3889
189470,14.59,13.76,174,2633,26.50,12.92,0.00,13.06,15.69,0.94,0.00,0,-1.74,41.16,1.04,-12.50,90,2.58,92.3584
189543,14.59,13.68,174,2670,27.00,13.03,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.43,1.04,-12.50,88,2.60,92.3004
189616,14.70,13.68,174,2663,26.50,13.10,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.71,1.04,-12.50,88,2.60,92.2699
189690,14.70,13.68,174,2661,27.00,13.07,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.16,1.04,-12.50,88,2.58,92.2699
189763,14.59,13.68,174,2660,27.00,13.06,0.00,12.91,15.69,0.93,0.00,0,-1.89,41.84,1.04,-12.50,88,2.60,92.2699
189836,14.70,13.68,174,2650,26.50,13.05,0.00,12.91,15.69,0.94,0.00,0,-1.89,41.16,1.04,-12.50,90,2.60,92.2699
189910,14.70,13.68,174,2652,27.00,13.01,0.00,12.91,15.69,0.93,0.00,0,-1.89,41.30,1.04,-12.50,90,2.58,92.2699
189982,14.59,13.68,174,2647,27.00,12.99,0.00,12.91,15.69,0.93,0.00,0,-1.89,40.88,1.04,-12.50,88,2.58,92.2089
190056,14.70,13.76,174,2652,27.00,13.01,0.00,12.77,15.29,0.93,0.00,0,-2.03,41.30,1.04,-12.50,88,2.58,92.0898
190129,14.70,13.76,174,2654,27.00,13.02,0.00,12.77,15.29,0.93,0.00,0,-2.03,41.02,1.04,-12.50,88,2.58,92.0898
190202,14.81,13.68,174,2671,27.50,13.02,0.00,12.77,15.29,0.92,0.00,0,-2.03,40.74,1.04,-12.50,88,2.58,92.0593
190275,14.81,13.68,174,2665,27.50,13.10,0.00,12.77,15.29,0.92,0.00,0,-2.03,41.02,1.04,-12.50,88,2.56,92.0288
190348,14.70,13.68,174,2669,27.00,13.08,0.00,12.77,15.29,0.92,0.00,0,-2.03,40.88,1.04,-12.50,88,2.58,92.0013
190422,14.70,13.68,174,2670,27.00,13.09,0.00,12.77,15.29,0.93,0.00,0,-2.03,40.88,1.04,-12.50,88,2.58,92.0288
190494,14.70,13.68,174,2668,27.50,13.10,0.00,12.77,15.29,0.92,0.00,0,-2.03,40.34,1.04,-12.50,88,2.58,91.9647
190568,14.59,13.68,174,2662,27.50,12.49,0.00,12.77,15.29,0.92,0.00,0,-2.03,40.34,1.04,-12.50,88,2.58,91.8976
190640,14.59,13.68,174,2667,27.50,13.08,0.00,12.62,15.29,0.92,0.00,0,-2.18,40.75,1.04,-12.50,88,2.58,91.8671
190715,14.59,13.68,174,2650,27.50,12.44,0.00,12.62,15.29,0.91,0.00,0,-2.18,40.34,1.04,-12.50,88,2.56,91.7999
190786,14.59,13.68,174,2663,28.00,12.50,0.00,12.62,14.90,0.91,0.00,0,-2.18,40.34,1.04,-12.50,88,2.56,91.7297
190859,14.59,13.60,174,2656,27.50,12.52,0.00,12.62,14.90,0.91,0.00,0,-2.18,40.48,1.04,-12.50,88,2.58,91.6992
190932,14.59,13.60,174,2680,28.00,12.46,0.00,12.48,14.90,0.90,0.00,0,-2.18,40.62,1.04,-12.50,88,2.58,91.6046
191006,14.70,13.68,174,2679,28.50,12.58,0.00,12.48,14.90,0.91,0.00,0,-2.32,39.79,1.02,-12.50,88,2.56,91.5649
191079,14.70,13.68,174,2678,28.50,12.57,0.00,12.48,14.90,0.89,0.00,0,-2.32,39.93,1.02,-12.50,88,2.56,91.4642
191152,14.70,13.76,174,2681,28.50,12.58,0.00,12.33,14.90,0.90,0.00,0,-2.32,39.93,1.02,-12.50,88,2.56,91.4001
191224,14.70,13.68,174,2680,28.50,12.58,0.00,12.33,14.90,0.89,0.00,0,-2.47,39.12,1.02,-12.50,88,2.54,91.3055
191297,14.59,13.76,174,2676,29.00,11.99,0.00,12.33,14.90,0.88,0.00,0,-2.47,38.56,1.02,-12.50,88,2.54,91.2689
191370,14.81,13.60,174,2672,28.50,12.54,0.00,12.33,14.90,0.88,0.00,0,-2.47,39.39,1.02,-12.50,88,2.54,91.1316
191444,14.81,13.68,174,2672,29.00,12.51,0.00,12.19,14.51,0.88,0.00,0,-2.61,38.84,1.02,-12.50,88,2.54,91.0034
191516,14.70,13.76,174,2671,29.50,11.97,0.00,12.04,14.51,0.86,0.00,0,-2.61,38.98,1.02,-12.50,88,2.54,90.9485
191590,14.70,13.76,174,2678,29.50,11.96,0.00,12.04,14.51,0.87,0.00,0,-2.76,38.43,1.02,-12.50,88,2.54,90.8417
191663,14.81,13.76,174,2672,29.50,12.00,0.00,11.90,14.12,0.85,0.00,0,-2.76,37.90,1.00,-12.50,88,2.52,90.7013
191735,14.81,13.68,174,2674,29.50,11.97,0.00,11.90,14.12,0.85,0.00,0,-2.90,37.65,1.00,-12.50,88,2.52,90.5060
191809,14.70,13.68,174,2684,30.00,12.02,0.00,11.75,14.12,0.84,0.00,0,-2.90,37.29,1.00,-12.50,88,2.50,90.3534
