Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
313613,0.00,12.98,13.60,180,1.03,2766,0.00,22.50,15.89,106,0.00,0,14.65,-0.15,47.56,2.68,19.22,1.16,94.7296
313686,0.00,13.44,13.60,180,1.03,2778,0.00,23.00,15.93,106,0.00,0,14.51,-0.15,47.43,2.68,19.22,1.16,94.6106
313759,0.00,13.67,13.52,180,1.02,2787,0.00,23.00,16.05,106,0.00,0,14.36,-0.29,47.41,2.70,18.82,1.16,94.4214
313833,0.00,13.67,13.60,180,1.01,2816,0.00,23.50,15.62,106,0.00,0,14.36,-0.29,47.43,2.68,18.82,1.14,94.2993
313905,0.00,13.90,13.60,180,1.00,2824,0.00,23.50,15.66,106,0.00,0,14.22,-0.44,47.16,2.68,18.43,1.14,94.1528
313979,0.00,14.13,13.76,180,1.00,2836,0.00,23.50,15.73,106,0.00,0,14.22,-0.58,47.48,2.70,18.43,1.14,93.9880
314052,0.00,14.13,13.68,180,1.00,2859,0.00,25.00,15.77,106,0.00,0,14.07,-0.58,47.43,2.68,18.43,1.14,93.8873
314125,0.00,14.24,13.60,180,0.99,2859,0.00,25.00,15.25,106,0.00,0,14.07,-0.73,46.73,2.68,18.04,1.12,93.6157
314198,0.00,14.59,13.68,181,0.98,2847,0.00,25.00,15.25,106,0.00,0,13.93,-0.87,46.44,2.68,17.65,1.12,93.4814
314271,0.00,14.47,13.60,181,0.95,2886,0.00,26.00,15.19,106,0.00,0,13.78,-0.87,45.50,2.68,17.65,1.12,93.1885
314345,0.00,14.47,13.68,180,0.97,2870,0.00,25.50,15.31,106,0.00,0,13.64,-1.02,46.24,2.66,17.65,1.12,93.1335
314418,0.00,14.70,13.60,180,0.94,2911,0.00,26.00,14.91,106,0.00,0,13.64,-1.02,45.82,2.68,17.65,1.10,92.9871
314490,0.00,14.59,13.68,180,0.95,2904,0.00,26.00,14.87,104,0.00,0,13.49,-1.16,45.92,2.68,17.65,1.10,92.8894
314563,0.00,14.59,13.60,181,0.94,2925,0.00,26.00,14.98,104,0.00,0,13.49,-1.16,45.92,2.66,17.65,1.10,92.7277
314637,0.00,14.70,13.68,181,0.94,2912,0.00,26.50,14.91,104,0.00,0,13.49,-1.31,45.77,2.66,17.25,1.10,92.5934
314710,0.00,14.70,13.68,180,0.93,2940,0.00,27.00,15.00,104,0.00,0,13.35,-1.31,45.77,2.66,17.25,1.10,92.5568
314783,0.00,14.70,13.68,180,0.93,2960,0.00,27.00,15.05,104,0.00,0,13.35,-1.31,45.32,2.66,17.25,1.10,92.3981
314856,0.00,14.70,13.60,180,0.93,2942,0.00,27.00,15.15,104,0.00,0,13.35,-1.31,45.47,2.66,17.25,1.10,92.3553
314929,0.00,14.70,13.68,180,0.92,2963,0.00,27.00,15.06,104,0.00,0,13.35,-1.45,45.32,2.66,17.25,1.10,92.2760
315002,0.00,14.70,13.68,180,0.93,2964,0.00,27.00,15.18,104,0.00,0,13.20,-1.45,46.22,2.66,17.25,1.10,92.1936
315076,0.00,14.70,13.68,180,0.91,2988,0.00,27.50,14.66,104,0.00,0,13.20,-1.45,45.47,2.66,17.25,1.10,92.1234
315148,0.00,14.59,13.68,180,0.92,2980,0.00,27.00,14.62,104,0.00,0,13.20,-1.45,45.47,2.66,17.25,1.10,92.0349
315221,0.00,14.70,13.60,181,0.90,2990,0.00,28.00,14.67,104,0.00,0,13.06,-1.60,45.18,2.66,17.25,1.10,91.9525
315294,0.00,14.70,13.68,181,0.92,3010,0.00,28.00,14.77,104,0.00,0,13.06,-1.60,45.47,2.68,17.25,1.10,91.9128
315368,0.00,14.70,13.68,181,0.91,3016,0.00,28.50,15.48,104,0.00,0,13.06,-1.60,46.07,2.66,17.25,1.10,91.8243
315440,0.00,14.70,13.68,181,0.90,3030,0.00,28.50,14.80,104,0.00,0,13.06,-1.74,45.61,2.66,17.25,1.10,91.7572
315514,0.00,14.70,13.60,181,0.90,3038,0.00,28.00,14.87,104,0.00,0,12.91,-1.60,45.18,2.64,17.25,1.10,91.7969
315586,0.00,14.70,13.68,181,0.89,3036,0.00,28.50,14.90,104,0.00,0,13.06,-1.74,45.47,2.66,17.25,1.10,91.6779
315659,0.00,14.81,13.60,181,0.88,3046,0.00,29.00,14.30,104,0.00,0,12.91,-1.74,44.72,2.66,16.86,0.92,91.3666
315732,0.00,14.81,13.52,181,0.76,3058,0.00,30.50,13.05,104,0.00,0,10.88,-3.77,31.73,2.26,1.96,0.56,83.3160
315806,-0.78,13.55,13.68,181,0.50,3012,0.00,35.50,0.00,104,0.00,0,7.25,-7.40,19.50,1.98,0.00,0.54,76.4923
315879,-0.78,11.94,13.60,181,0.37,3017,0.00,34.00,0.00,104,0.00,0,5.95,-8.71,13.47,1.70,0.00,0.54,72.8546
315952,-1.56,11.83,13.68,181,0.31,2877,0.00,27.00,0.00,104,0.00,0,4.79,-10.45,13.78,2.06,0.00,0.54,72.1954
316026,-2.34,11.25,13.60,181,0.28,2740,0.00,24.50,0.00,102,0.00,0,4.21,-10.74,14.91,1.78,0.00,0.54,71.7133
316098,-3.12,11.48,13.68,181,0.22,2580,0.00,20.50,0.00,102,0.00,0,3.92,-10.88,9.85,1.82,0.00,0.54,71.3135
316171,-3.12,13.78,13.60,181,0.33,2431,0.00,18.50,0.00,102,0.00,0,3.77,-10.88,10.60,1.80,0.00,0.54,70.8862
316245,-3.91,16.77,13.68,181,0.25,2299,0.00,17.00,0.00,102,0.00,0,3.77,-10.88,9.64,1.64,0.00,0.54,70.4956
316319,-3.91,21.13,13.68,181,0.30,2136,0.00,16.50,0.00,102,0.00,0,3.77,-10.88,10.03,1.54,0.00,0.54,70.1263
316391,-4.69,23.54,13.52,181,0.26,1984,0.00,16.50,0.00,102,0.00,0,3.63,-11.03,9.22,1.72,0.00,0.54,70.0012
316464,-4.69,23.43,13.68,181,0.25,1837,0.00,16.00,0.00,102,0.00,0,3.63,-11.03,7.70,1.48,0.00,0.54,70.0012
316537,-4.69,23.77,13.60,181,0.28,1710,0.00,15.50,0.00,102,0.00,0,3.63,-11.03,6.66,1.70,0.00,0.56,69.8456
316610,-5.47,23.66,13.68,181,0.29,1406,0.00,23.50,0.00,102,0.00,0,3.63,-10.74,8.09,1.44,0.78,0.58,69.3665
316683,-6.25,24.12,13.60,181,0.35,1240,0.00,15.50,0.00,102,0.00,0,3.92,-10.45,7.15,1.70,1.57,0.62,68.9178
316755,-6.25,23.89,13.68,181,0.36,1126,0.00,15.50,2.91,102,0.00,0,4.21,-10.30,6.85,1.44,2.75,0.64,68.1305
316829,-6.25,23.77,13.60,181,0.39,1121,0.00,17.00,2.64,102,0.00,0,4.35,-9.87,7.52,1.62,3.53,0.68,68.2465
316901,-7.03,23.77,13.68,181,0.43,1139,0.00,18.50,3.16,102,0.00,0,5.08,-9.58,8.11,1.54,4.71,0.70,69.4733
316975,-7.03,24.00,13.68,181,0.45,1209,0.00,21.00,3.35,102,0.00,0,5.66,-9.00,9.00,1.66,5.10,0.72,70.8618
317048,-7.03,23.31,13.60,181,0.41,1355,0.00,24.50,3.47,102,0.00,0,5.95,-8.71,9.25,1.68,5.49,0.72,72.1222
317122,-7.81,19.29,13.68,181,0.37,1513,0.00,27.00,3.55,102,0.00,0,6.09,-8.56,9.64,1.70,5.49,0.72,73.0591
317194,-7.81,12.52,13.60,181,0.34,1745,0.00,27.50,3.72,102,0.00,0,6.09,-8.85,9.83,1.70,5.88,0.74,72.6746
317266,-7.81,11.94,13.68,181,0.33,2142,0.00,29.50,3.78,102,0.00,0,5.80,-9.14,10.17,1.72,5.88,0.74,72.1069
317339,-8.59,12.75,13.68,181,0.31,2152,0.00,28.50,4.11,102,0.00,0,5.51,-9.29,10.37,1.74,5.88,0.74,71.6217
317413,-8.59,15.04,13.68,181,0.31,2089,0.00,29.50,4.13,102,0.00,0,5.37,-9.29,11.38,1.76,6.27,0.74,71.4783
317486,-8.59,15.50,13.76,181,0.32,2084,0.00,30.00,4.45,102,0.00,0,5.37,-9.29,11.28,1.78,6.27,0.76,71.5332
317559,-9.38,15.27,13.68,181,0.32,2109,0.00,29.50,4.50,102,0.00,0,5.37,-9.29,11.08,1.78,6.27,0.76,71.5302
317632,-9.38,14.81,13.60,181,0.33,2116,0.00,30.00,4.51,102,0.00,0,5.37,-9.29,11.33,1.78,6.67,0.76,71.6888
317706,-9.38,14.24,13.68,181,0.33,2110,0.00,30.50,4.50,102,0.00,0,5.51,-9.14,11.64,1.80,6.67,0.76,71.8506
317778,-9.38,14.24,13.60,181,0.34,2112,0.00,31.00,4.51,102,0.00,0,5.51,-9.00,11.91,1.82,6.67,0.78,72.0245
317851,-10.16,14.24,13.68,181,0.35,2096,0.00,31.50,4.47,102,0.00,0,5.66,-9.00,12.02,1.82,7.06,0.78,72.4121
317925,-10.16,14.36,13.68,181,0.36,2098,0.00,32.50,4.48,102,0.00,0,5.66,-8.85,12.40,1.84,7.06,0.78,72.7142
317998,-10.16,14.59,13.68,181,0.36,2101,0.00,33.00,4.48,102,0.00,0,5.80,-8.85,12.57,1.84,7.45,0.78,72.9279
318072,-10.94,14.47,13.68,181,0.37,2093,0.00,33.00,4.48,102,0.00,0,5.80,-8.71,12.88,1.84,7.45,0.78,73.0896
318143,-10.94,14.59,13.68,181,0.37,2084,0.00,33.50,4.45,102,0.00,0,5.95,-8.71,12.99,1.86,7.45,0.78,73.3582
318217,-10.94,14.59,13.68,181,0.37,2101,0.00,33.50,4.48,102,0.00,0,5.95,-8.71,12.94,1.86,7.45,0.78,73.4100
318289,-10.94,14.70,13.68,181,0.38,2092,0.00,33.50,4.46,102,0.00,0,5.95,-8.71,12.94,1.86,7.45,0.80,73.5596
318362,-10.94,14.70,13.68,181,0.37,2092,0.00,34.00,4.46,102,0.00,0,6.09,-8.56,13.10,1.86,7.45,0.80,73.7091
318436,-11.72,14.70,13.60,181,0.38,2075,0.00,34.00,4.43,102,0.00,0,6.09,-8.56,13.16,1.88,7.84,0.80,73.9380
318509,-11.72,14.93,13.68,181,0.39,2086,0.00,35.00,4.92,102,0.00,0,6.09,-8.42,13.51,1.88,7.84,0.80,74.0356
318581,-11.72,14.93,13.60,181,0.40,2081,0.00,35.50,4.90,102,0.00,0,6.24,-8.42,13.64,1.88,8.24,0.80,74.3774
318655,-11.72,14.93,13.68,181,0.41,2090,0.00,35.50,4.88,102,0.00,0,6.24,-8.27,14.05,1.90,8.24,0.82,74.6704
318728,-11.72,14.93,13.68,181,0.42,2087,0.00,35.50,4.90,102,0.00,0,6.38,-8.13,14.64,1.92,8.24,0.82,75.1312
318802,-11.72,14.81,13.68,181,0.42,2071,0.00,35.50,5.30,102,0.00,0,6.53,-8.13,14.83,1.92,8.24,0.82,75.5188
318874,-11.72,14.81,13.60,181,0.43,2080,0.00,35.50,5.32,102,0.00,0,6.67,-7.98,14.95,1.94,8.63,0.82,75.6866
318947,-12.50,14.70,13.60,181,0.44,2078,0.00,35.50,5.32,102,0.00,0,6.67,-7.98,15.19,1.94,8.63,0.82,75.9735
319021,-14.06,14.70,13.68,181,0.45,2092,0.00,35.50,4.91,102,0.00,0,6.82,-7.84,15.26,1.96,8.63,0.82,76.3336
319094,-14.06,14.93,13.60,181,0.45,2075,0.00,35.50,5.31,102,0.00,0,6.82,-7.69,15.68,1.98,9.02,0.84,76.6052
319167,-14.06,14.93,13.60,181,0.46,2090,0.00,35.50,5.32,102,0.00,0,6.96,-7.55,15.88,1.98,9.02,0.84,76.8738
319240,-14.06,15.04,13.60,181,0.47,2070,0.00,35.50,5.35,102,0.00,0,7.11,-7.55,16.23,1.98,9.41,0.84,77.1606
319313,-14.06,15.16,13.68,181,0.47,2078,0.00,35.50,5.30,102,0.00,0,7.11,-7.40,16.49,1.98,9.41,0.84,77.4261
319386,-13.28,15.04,13.60,181,0.49,2086,0.00,35.50,5.76,102,0.00,0,7.25,-7.25,17.04,2.00,9.41,0.86,77.8503
319459,-13.28,15.16,13.60,181,0.49,2083,0.00,35.50,5.78,102,0.00,0,7.40,-7.25,17.11,2.00,9.80,0.86,78.1525
319532,-12.50,14.93,13.68,181,0.51,2088,0.00,35.50,5.79,102,0.00,0,7.69,-6.96,17.78,2.04,10.20,0.86,78.5583
319604,-12.50,14.93,13.60,181,0.52,2069,0.00,35.00,6.18,102,0.00,0,7.69,-6.96,18.16,2.06,10.20,0.88,79.1870
319678,-11.72,14.93,13.68,181,0.54,2094,0.00,35.00,6.25,102,0.00,0,7.84,-6.67,18.47,2.06,10.20,0.88,79.4586
319751,-11.72,14.81,13.60,181,0.54,2072,0.00,34.00,6.22,102,0.00,0,7.98,-6.53,18.77,2.08,10.59,0.88,80.0690
319824,-10.94,14.59,13.68,181,0.56,2081,0.00,34.00,6.63,102,0.00,0,8.13,-6.38,19.31,2.08,10.59,0.88,80.4169
319897,-10.16,14.59,13.60,181,0.56,2081,0.00,34.00,6.66,102,0.00,0,8.27,-6.24,19.38,2.10,10.98,0.90,80.7617
319970,-10.16,14.59,13.68,181,0.57,2081,0.00,34.00,6.66,102,0.00,0,8.42,-6.24,19.71,2.10,10.98,0.90,80.9418
320043,-9.38,14.59,13.60,181,0.58,2082,0.00,33.50,6.66,102,0.00,0,8.56,-6.09,20.04,2.10,10.98,0.90,81.3385
320116,-9.38,14.70,13.60,181,0.58,2082,0.00,33.50,6.66,102,0.00,0,8.71,-5.95,20.12,2.12,10.98,0.90,81.6559
320188,-9.38,14.59,13.60,181,0.58,2104,0.00,33.50,6.73,102,0.00,0,8.71,-5.95,20.37,2.12,10.98,0.90,81.7505
320262,-8.59,14.59,13.68,181,0.59,2070,0.00,33.00,7.06,102,0.00,0,8.85,-5.80,20.62,2.12,11.37,0.90,82.0587
320335,-8.59,14.59,13.68,181,0.59,2092,0.00,33.00,6.69,102,0.00,0,8.85,-5.80,20.37,2.12,11.37,0.92,82.2601
320408,-7.81,14.47,13.68,181,0.59,2097,0.00,33.00,7.13,102,0.00,0,8.85,-5.66,20.88,2.14,11.37,0.92,82.3273
320482,-7.81,14.47,13.60,181,0.60,2092,0.00,32.50,7.16,102,0.00,0,9.00,-5.66,20.79,2.14,11.37,0.92,82.5226
320554,-7.03,14.59,13.68,181,0.60,2091,0.00,32.50,7.14,102,0.00,0,9.00,-5.66,21.04,2.14,11.37,0.92,82.5317
320627,-7.03,14.59,13.68,181,0.61,2107,0.00,32.50,7.14,102,0.00,0,9.00,-5.51,21.12,2.14,11.37,0.92,82.7148
320701,-7.03,14.59,13.68,181,0.61,2086,0.00,32.00,7.12,102,0.00,0,9.14,-5.51,21.30,2.14,11.37,0.92,82.9102
320773,-6.25,14.59,13.68,181,0.61,2094,0.00,32.00,7.15,102,0.00,0,9.14,-5.51,21.30,2.16,11.37,0.92,82.9041
320846,-6.25,14.47,13.68,181,0.61,2109,0.00,32.00,7.20,102,0.00,0,9.29,-5.37,21.47,2.16,11.37,0.92,83.0078
320919,-6.25,14.59,13.68,181,0.62,2098,0.00,32.00,7.16,102,0.00,0,9.29,-5.37,21.64,2.16,11.76,0.92,83.1940
320992,-6.25,14.59,13.68,181,0.63,2104,0.00,32.00,7.18,102,0.00,0,9.29,-5.37,21.80,2.16,11.76,0.92,83.1940
321064,-5.47,14.59,13.68,181,0.62,2107,0.00,32.00,7.18,102,0.00,0,9.29,-5.37,21.56,2.16,11.76,0.92,83.1909
321138,-5.47,14.59,13.68,181,0.63,2105,0.00,32.00,7.19,102,0.00,0,9.29,-5.22,21.72,2.18,11.76,0.92,83.4442
321211,-5.47,14.47,13.68,181,0.63,2092,0.00,31.50,7.19,102,0.00,0,9.43,-5.22,21.98,2.16,11.76,0.92,83.4290
321284,-4.69,14.47,13.60,181,0.62,2119,0.00,32.00,7.14,102,0.00,0,9.43,-5.22,22.14,2.16,11.76,0.92,83.4167
321357,-4.69,14.59,13.60,181,0.63,2106,0.00,31.50,7.19,102,0.00,0,9.58,-5.08,22.14,2.18,11.76,0.92,83.6731
321429,-4.69,14.59,13.60,181,0.63,2105,0.00,32.00,7.19,102,0.00,0,9.58,-5.08,21.98,2.18,11.76,0.92,83.7708
321503,-4.69,14.70,13.60,181,0.63,2122,0.00,31.50,7.24,102,0.00,0,9.58,-5.08,22.33,2.18,11.76,0.92,83.7769
321576,-3.91,14.59,13.60,181,0.64,2101,0.00,31.50,7.62,102,0.00,0,9.58,-5.08,22.51,2.18,11.76,0.92,83.8196
321650,-3.91,14.59,13.60,181,0.64,2112,0.00,31.50,7.66,102,0.00,0,9.58,-4.93,22.60,2.18,11.76,0.92,83.9447
321723,-3.91,14.59,13.68,181,0.63,2119,0.00,32.00,7.25,102,0.00,0,9.72,-5.08,22.22,2.18,11.76,0.92,83.9600
321796,-3.91,14.59,13.60,181,0.64,2124,0.00,31.50,7.23,102,0.00,0,9.58,-5.08,22.22,2.18,11.76,0.92,83.9050
321868,-3.12,14.70,13.60,181,0.64,2120,0.00,31.50,7.70,102,0.00,0,9.58,-5.08,22.22,2.18,11.76,0.92,83.9203
321941,-3.12,14.70,13.60,181,0.62,2127,0.00,32.00,7.26,102,0.00,0,9.58,-5.08,22.06,2.18,11.76,0.92,83.8348
322015,-3.12,14.70,13.60,181,0.62,2118,0.00,32.00,7.23,102,0.00,0,9.58,-5.08,21.72,2.16,11.37,0.92,83.7524
322087,-3.12,14.59,13.60,181,0.62,2128,0.00,32.00,7.27,102,0.00,0,9.43,-5.22,21.98,2.16,11.37,0.92,83.5083
322161,-3.12,14.70,13.60,181,0.61,2136,0.00,32.50,7.29,102,0.00,0,9.43,-5.22,21.80,2.16,11.37,0.92,83.4564
322234,-3.12,14.70,13.68,181,0.61,2120,0.00,32.00,7.23,102,0.00,0,9.43,-5.22,21.80,2.16,11.37,0.92,83.4625
322306,-3.12,14.70,13.60,181,0.60,2136,0.00,33.00,7.29,102,0.00,0,9.43,-5.37,21.38,2.16,11.37,0.90,83.2581
322380,-3.12,14.59,13.60,181,0.60,2120,0.00,33.00,7.29,102,0.00,0,9.29,-5.37,21.12,2.14,11.37,0.90,83.1116
322454,-2.34,14.59,13.60,181,0.59,2130,0.00,33.00,7.24,102,0.00,0,9.29,-5.37,20.96,2.14,10.98,0.88,82.9651
322526,-0.78,14.59,13.60,181,0.57,2138,0.00,34.00,7.27,102,0.00,0,9.29,-5.66,20.04,2.12,10.59,0.88,82.4615
322599,-0.78,14.70,13.60,181,0.55,2130,0.00,34.50,6.82,102,0.00,0,8.85,-5.80,19.70,2.12,10.20,0.88,82.1259
322672,-0.78,14.70,13.60,181,0.55,2139,0.00,34.50,6.84,102,0.00,0,8.85,-5.80,19.71,2.08,10.20,0.88,81.6406
322745,-0.78,14.59,13.60,181,0.54,2140,0.00,35.00,6.39,102,0.00,0,8.71,-5.95,19.07,2.08,10.20,0.88,81.3843
322819,-0.78,14.59,13.60,181,0.54,2126,0.00,35.00,6.80,102,0.00,0,8.56,-6.09,19.16,2.08,10.20,0.86,81.1462
322892,-0.78,14.47,13.60,181,0.52,2136,0.00,35.00,6.38,102,0.00,0,8.56,-6.24,18.85,2.08,10.20,0.86,80.7892
322965,-0.78,14.47,13.60,181,0.52,2147,0.00,35.50,6.38,102,0.00,0,8.42,-6.38,18.62,2.06,9.80,0.86,80.5450
323038,-0.78,14.59,13.68,181,0.52,2132,0.00,35.00,6.41,102,0.00,0,8.27,-6.38,18.55,2.06,9.80,0.86,80.4810
323110,-0.78,14.59,13.60,181,0.52,2146,0.00,35.50,6.82,102,0.00,0,8.27,-6.53,18.40,2.06,9.80,0.86,80.1880
323184,-0.78,14.59,13.68,181,0.50,2140,0.00,35.50,6.41,102,0.00,0,8.13,-6.53,18.08,2.08,9.80,0.86,80.0842
323257,-0.78,14.47,13.60,181,0.50,2142,0.00,35.50,6.40,102,0.00,0,8.13,-6.53,18.24,2.06,9.80,0.86,80.0293
323331,-0.78,14.47,13.60,181,0.51,2156,0.00,35.50,6.44,102,0.00,0,8.13,-6.53,18.08,2.06,9.80,0.86,79.9683
323403,-0.78,14.59,13.68,181,0.51,2137,0.00,35.50,6.38,102,0.00,0,8.13,-6.53,18.32,2.06,9.80,0.86,79.8920
323476,-0.78,14.70,13.60,181,0.51,2136,0.00,35.50,6.38,102,0.00,0,8.13,-6.53,18.16,2.06,9.80,0.86,79.9316
323550,-0.78,14.59,13.60,181,0.50,2126,0.00,35.50,6.43,102,0.00,0,8.13,-6.53,17.93,2.04,9.80,0.86,79.9194
323623,-0.78,14.59,13.68,181,0.50,2156,0.00,35.50,6.35,102,0.00,0,8.13,-6.67,18.24,2.06,9.80,0.86,79.7363
323697,-0.78,14.59,13.68,181,0.51,2151,0.00,35.50,6.44,102,0.00,0,7.98,-6.67,18.32,2.06,9.80,0.86,79.7882
323771,-0.78,14.59,13.60,181,0.51,2142,0.00,35.50,6.43,102,0.00,0,7.98,-6.67,18.24,2.06,9.80,0.86,79.7729
323843,-0.78,14.59,13.68,181,0.51,2158,0.00,35.50,5.98,102,0.00,0,7.98,-6.67,18.08,2.06,9.80,0.86,79.7913
323916,-0.78,14.59,13.68,181,0.51,2143,0.00,35.50,6.40,102,0.00,0,7.98,-6.67,18.16,2.06,9.80,0.86,79.8187
323989,-0.78,14.59,13.68,181,0.51,2140,0.00,35.50,6.39,102,0.00,0,7.98,-6.67,18.24,2.06,9.80,0.86,79.7913
324062,-0.78,14.70,13.68,181,0.51,2153,0.00,35.50,6.43,102,0.00,0,7.98,-6.67,18.08,2.06,9.80,0.86,79.8126
324135,-0.78,14.70,13.68,181,0.51,2150,0.00,35.50,6.42,102,0.00,0,7.98,-6.67,18.16,2.06,9.80,0.86,79.8096
324207,-0.78,14.59,13.60,181,0.50,2151,0.00,35.50,6.41,102,0.00,0,7.98,-6.67,18.31,2.06,9.80,0.86,79.8004
324281,-0.78,14.59,13.68,181,0.51,2156,0.00,35.50,6.43,102,0.00,0,7.98,-6.67,18.16,2.06,9.80,0.86,79.6509
324354,-0.78,14.59,13.68,181,0.51,2143,0.00,35.50,6.44,102,0.00,0,7.98,-6.67,18.16,2.06,9.80,0.86,79.6967
324428,-0.78,14.59,13.68,181,0.50,2155,0.00,35.50,6.40,102,0.00,0,7.98,-6.67,17.70,2.06,9.41,0.84,79.4830
324500,-0.78,14.59,13.68,181,0.49,2150,0.00,35.50,5.96,102,0.00,0,7.84,-6.82,16.69,2.04,8.63,0.82,78.7964
324573,-0.78,14.59,13.68,181,0.46,2144,0.00,35.50,5.95,102,0.00,0,7.55,-7.11,15.41,1.94,7.45,0.78,77.4170
324647,-0.78,14.59,13.68,181,0.42,2154,0.00,35.50,5.05,102,0.00,0,7.11,-7.55,13.40,1.86,7.06,0.78,76.0620
324720,-1.56,14.24,13.68,181,0.39,2142,0.00,35.50,5.03,102,0.00,0,6.67,-8.27,12.88,1.86,7.06,0.78,75.1587
324792,-1.56,14.13,13.68,181,0.37,2143,0.00,34.00,4.57,102,0.00,0,6.38,-8.42,12.78,1.86,6.67,0.76,74.3317
324865,-2.34,14.24,13.68,181,0.35,2151,0.00,32.00,4.58,102,0.00,0,6.24,-8.56,12.62,1.84,6.67,0.76,73.7183
324938,-3.12,14.47,13.68,181,0.34,2144,0.00,31.00,4.59,102,0.00,0,6.09,-8.71,12.19,1.82,6.67,0.76,73.3337
325011,-3.12,14.81,13.68,181,0.33,2150,0.00,30.50,4.12,102,0.00,0,5.95,-8.85,11.86,1.82,6.67,0.76,72.9462
325085,-3.91,15.16,13.76,181,0.33,2144,0.00,30.50,4.12,102,0.00,0,5.66,-9.00,11.64,1.80,6.27,0.76,72.6044
325158,-3.91,15.39,13.68,181,0.32,2136,0.00,30.00,4.10,102,0.00,0,5.66,-9.00,11.43,1.80,6.27,0.76,72.2351
325231,-4.69,15.39,13.76,181,0.32,2154,0.00,29.50,4.14,102,0.00,0,5.66,-9.00,11.38,1.80,6.27,0.76,72.1344
325303,-4.69,15.27,13.68,181,0.32,2134,0.00,29.50,4.10,102,0.00,0,5.51,-9.14,11.33,1.78,6.27,0.76,71.9910
325376,-5.47,15.27,13.68,181,0.31,2148,0.00,29.50,4.12,102,0.00,0,5.51,-9.14,11.13,1.76,6.27,0.74,71.7010
325450,-5.47,15.27,13.68,181,0.31,2126,0.00,29.50,4.13,102,0.00,0,5.51,-9.29,11.08,1.78,6.27,0.74,71.6705
325522,-5.47,15.27,13.68,181,0.31,2150,0.00,29.50,4.08,102,0.00,0,5.37,-9.29,11.13,1.78,6.27,0.74,71.6095
325596,-6.25,15.27,13.76,181,0.31,2138,0.00,29.50,4.13,102,0.00,0,5.37,-9.29,11.03,1.78,6.27,0.74,71.6156
325669,-7.03,15.16,13.68,181,0.31,2134,0.00,29.50,4.10,102,0.00,0,5.37,-9.29,11.22,1.78,6.27,0.74,71.3928
325741,-7.03,15.04,13.68,181,0.32,2137,0.00,29.50,4.10,102,0.00,0,5.37,-9.29,11.13,1.78,6.27,0.74,71.3989
325816,-7.03,14.93,13.68,181,0.31,2134,0.00,29.50,4.10,102,0.00,0,5.37,-9.29,11.08,1.78,6.27,0.74,71.6125
325889,-7.81,15.04,13.68,181,0.31,2123,0.00,29.00,4.08,102,0.00,0,5.37,-9.29,11.03,1.76,6.27,0.74,71.3776
325961,-7.81,14.93,13.68,181,0.31,2135,0.00,29.50,4.10,102,0.00,0,5.37,-9.29,11.13,1.78,6.67,0.80,71.6034
326034,-7.81,14.81,13.60,181,0.38,2136,0.00,30.50,4.56,102,0.00,0,5.37,-8.42,11.80,1.86,10.20,0.88,73.4924
326107,-8.59,14.93,13.68,181,0.51,2126,0.00,34.50,6.36,102,0.00,0,6.24,-7.25,16.91,2.04,10.98,0.90,76.9958
326181,-7.81,15.16,13.60,181,0.59,2138,0.00,33.00,7.26,102,0.00,0,7.40,-6.82,20.37,2.12,11.37,0.92,79.5563
326253,-7.81,12.75,13.68,180,0.62,2119,0.00,31.50,6.84,102,0.00,0,7.84,-6.09,22.42,2.14,12.16,0.96,81.6864
326327,-7.81,12.63,13.68,180,0.69,2122,0.00,29.50,7.70,102,0.00,0,9.14,-5.51,24.50,2.20,14.51,1.02,83.9539
326399,-7.03,13.90,13.68,180,0.79,2138,0.00,27.50,9.12,102,0.00,0,10.16,-4.50,28.28,2.26,15.69,1.06,85.8154
326472,-7.03,14.81,13.68,180,0.84,2136,0.00,27.00,10.02,102,0.00,0,11.03,-3.63,29.79,2.36,16.86,1.10,87.7045
326545,-7.03,14.81,13.60,180,0.87,2134,0.00,26.00,10.01,102,0.00,0,11.61,-3.05,30.99,2.38,17.65,1.12,89.2334
326619,-6.25,14.13,13.68,180,0.87,2151,0.00,26.50,9.64,102,0.00,0,12.04,-2.61,30.66,2.38,18.04,1.12,89.8041
326692,-6.25,14.13,13.60,180,0.88,2129,0.00,26.00,9.99,102,0.00,0,12.48,-2.03,31.54,2.40,18.04,1.12,90.3778
326765,-6.25,14.47,13.60,180,0.89,2155,0.00,26.00,10.05,102,0.00,0,12.62,-1.89,31.43,2.40,18.43,1.14,90.7684
326838,-5.47,14.70,13.60,180,0.91,2147,0.00,25.00,10.11,102,0.00,0,12.77,-1.74,31.87,2.42,18.43,1.14,91.0706
326911,-5.47,14.70,13.68,180,0.92,2170,0.00,25.00,10.53,104,0.00,0,12.91,-1.60,32.92,2.42,19.22,1.16,91.4276
