Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
45272,-3.12,14.93,13.84,174,0.90,2333,0.00,29.50,12.06,106,0.00,0,13.78,-1.02,35.23,2.48,0.00,20.00,1.20,93.3563
45342,-3.12,14.81,13.76,174,0.90,2354,0.00,28.50,12.22,106,0.00,0,13.78,-1.02,35.83,2.48,0.00,20.00,1.20,93.5669
45417,-3.12,14.70,13.84,174,0.91,2404,0.00,28.50,12.31,106,0.00,0,13.78,-1.02,36.07,2.50,0.00,20.39,1.20,93.6188
45493,-3.12,14.59,13.84,174,0.91,2420,0.00,29.00,12.39,106,0.00,0,13.93,-0.87,36.80,2.50,0.00,20.39,1.20,93.7103
45568,-3.12,14.70,13.84,174,0.90,2440,0.00,28.50,12.49,106,0.00,0,13.93,-0.87,37.17,2.50,0.00,20.39,1.20,93.7103
45643,-3.12,14.81,13.84,174,0.91,2472,0.00,29.00,12.66,106,0.00,0,13.78,-1.02,37.29,2.52,0.00,20.39,1.20,93.6798
45720,-3.12,14.81,13.84,174,0.92,2486,0.00,28.50,13.50,106,0.00,0,13.93,-0.87,37.65,2.52,0.00,20.39,1.20,93.7408
45798,-3.12,14.93,13.84,174,0.93,2531,0.00,28.50,13.50,106,0.00,0,13.93,-0.87,39.12,2.54,0.00,20.39,1.20,93.7683
45876,-3.12,14.81,13.84,174,0.94,2532,0.00,27.50,13.57,106,0.00,0,13.93,-0.87,39.79,2.56,0.00,20.78,1.22,93.8904
45947,-3.12,14.70,13.76,174,0.93,2598,0.00,27.00,13.86,106,0.00,0,13.93,-0.87,40.07,2.56,0.00,20.78,1.22,93.8599
46020,-3.12,14.70,13.84,174,0.95,2603,0.00,27.50,13.88,106,0.00,0,14.07,-0.73,40.75,2.56,0.00,20.78,1.22,93.9209
46099,-3.12,14.70,13.76,174,0.93,2630,0.00,26.00,14.02,106,0.00,0,14.07,-0.73,41.16,2.58,0.00,20.78,1.22,93.9789
46170,-3.12,14.70,13.84,174,0.96,2676,0.00,27.00,14.27,106,0.00,0,14.07,-0.73,41.56,2.60,0.00,21.18,1.22,93.9789
46247,-3.12,14.59,13.76,174,0.95,2651,0.00,26.00,14.36,106,0.00,0,14.07,-0.73,41.98,2.60,0.00,21.18,1.22,94.1284
46320,-3.12,14.70,13.84,174,0.95,2692,0.00,26.00,14.57,106,0.00,0,14.07,-0.73,42.83,2.60,0.00,21.18,1.22,94.1010
46398,-3.12,14.70,13.84,174,0.96,2713,0.00,26.50,15.05,106,0.00,0,14.07,-0.58,44.19,2.62,0.00,21.18,1.22,94.1895
46474,-3.12,14.81,13.76,174,0.95,2776,0.00,24.50,15.39,106,0.00,0,14.22,-0.58,44.34,2.64,0.00,21.18,1.22,94.2505
46547,-3.12,14.70,13.84,174,0.96,2784,0.00,25.50,15.44,106,0.00,0,14.22,-0.58,44.46,2.66,0.00,21.18,1.22,94.1895
46624,-3.12,14.81,13.76,174,0.96,2791,0.00,25.00,15.48,106,0.00,0,14.22,-0.58,44.95,2.66,0.00,21.18,1.22,94.2993
46698,-3.12,14.93,13.76,174,0.98,2864,0.00,26.00,15.88,106,0.00,0,14.22,-0.58,45.67,2.66,0.00,21.18,1.22,94.1193
46773,-3.12,14.81,13.76,174,0.95,2855,0.00,25.50,16.02,106,0.00,0,14.36,-0.44,46.01,2.68,0.00,21.18,1.22,94.1742
46849,-3.12,14.70,13.84,174,0.96,2889,0.00,26.00,15.62,106,0.00,0,14.22,-0.58,46.31,2.66,0.00,21.18,1.22,94.0460
46927,-3.12,14.81,13.92,174,0.95,2912,0.00,27.00,16.15,106,0.00,0,14.22,-0.58,46.45,2.68,0.00,20.78,1.22,94.0063
47000,-3.12,14.81,13.76,174,0.96,2964,0.00,26.00,16.44,106,0.00,0,14.22,-0.58,47.19,2.68,0.00,20.78,1.22,93.7988
47074,-3.12,14.81,13.84,174,0.95,2981,0.00,27.00,15.90,106,0.00,0,14.22,-0.58,47.31,2.70,0.00,20.39,1.20,93.7592
47158,-3.12,14.70,13.84,174,0.94,3007,0.00,27.00,16.68,106,0.00,0,14.22,-0.58,47.19,2.68,0.00,20.39,1.20,93.6462
47225,-3.12,14.59,13.84,174,0.95,3029,0.00,28.00,16.27,106,0.00,0,14.07,-0.73,47.45,2.70,0.00,20.39,1.20,93.4814
47306,-3.12,14.70,13.76,174,0.93,3051,0.00,28.00,17.08,106,0.00,0,14.07,-0.73,48.06,2.70,0.00,20.39,1.20,93.4326
47383,-3.12,14.70,13.84,174,0.93,3078,0.00,28.50,16.49,106,0.00,0,14.07,-0.73,47.90,2.70,0.00,20.39,1.20,93.3167
47453,-3.12,14.70,13.84,174,0.92,3114,0.00,28.50,16.61,106,0.00,0,14.07,-0.73,47.72,2.70,0.00,20.39,1.20,93.2220
47526,-3.12,14.70,13.76,174,0.91,3142,0.00,29.00,16.76,106,0.00,0,14.07,-0.73,48.17,2.70,0.00,20.39,1.20,93.1213
47606,-3.12,14.70,13.84,174,0.92,3176,0.00,30.00,16.94,106,0.00,0,14.07,-0.73,48.48,2.70,0.00,20.39,1.20,93.0695
47678,-3.12,14.70,13.76,174,0.91,3176,0.00,29.50,16.94,106,0.00,0,14.07,-0.73,48.79,2.72,0.00,20.00,1.20,92.9504
47755,-3.12,14.59,13.76,174,0.91,3206,0.00,30.00,17.17,106,0.00,0,13.93,-0.87,48.62,2.70,0.00,20.00,1.20,92.7979
47830,-3.12,14.59,13.76,174,0.90,3219,0.00,30.00,16.71,106,0.00,0,13.93,-0.87,49.07,2.72,0.00,20.00,1.18,92.7979
47903,-3.12,14.70,13.76,174,0.91,3264,0.00,30.00,16.74,104,0.00,0,13.93,-0.87,49.38,2.72,0.00,20.00,1.18,92.7399
47980,-3.12,14.59,13.84,174,0.89,3295,0.00,30.50,16.87,104,0.00,0,13.78,-1.02,49.52,2.72,0.00,20.00,1.18,92.6788
48056,-3.12,14.59,13.76,174,0.90,3307,0.00,31.00,16.93,104,0.00,0,13.78,-1.02,49.43,2.72,0.00,20.00,1.18,92.6483
48131,-3.12,14.70,13.76,174,0.89,3340,0.00,31.00,17.10,104,0.00,0,13.78,-1.02,49.58,2.72,0.00,20.00,1.18,92.6483
48206,-3.12,14.81,13.76,174,0.88,3363,0.00,31.50,17.31,104,0.00,0,13.78,-1.02,49.73,2.74,0.00,20.00,1.18,92.5293
48282,-3.12,14.70,13.84,174,0.88,3381,0.00,32.00,17.45,104,0.00,0,13.78,-1.02,50.12,2.74,0.00,20.00,1.18,92.5293
48363,-3.12,14.81,13.76,174,0.88,3407,0.00,32.00,17.58,104,0.00,0,13.78,-1.16,50.02,2.74,0.00,20.00,1.18,92.4377
48433,-3.12,14.70,13.76,174,0.89,3429,0.00,32.00,17.56,104,0.00,0,13.64,-1.16,50.32,2.74,0.00,19.61,1.18,92.3798
48507,-3.12,14.70,13.76,174,0.87,3448,0.00,32.00,17.65,104,0.00,0,13.64,-1.16,50.48,2.74,0.00,19.61,1.18,92.3798
48587,-3.12,14.59,13.84,174,0.87,3475,0.00,32.50,17.05,104,0.00,0,13.49,-1.31,50.48,2.74,0.00,19.61,1.18,92.2302
48658,-3.12,14.70,13.84,174,0.72,3503,0.00,32.50,17.93,104,0.00,0,13.64,-1.16,50.92,2.74,0.00,17.65,0.88,92.0197
48733,-3.12,14.70,13.84,174,0.43,3511,0.00,33.00,0.00,104,0.00,0,10.45,-4.35,32.17,2.26,0.00,0.39,0.54,83.4381
48809,-3.91,11.60,13.84,174,0.30,3445,0.00,35.50,0.00,104,0.00,0,6.82,-7.98,20.65,1.94,0.00,0.00,0.54,75.8820
48886,-3.91,12.29,13.92,174,0.24,3407,0.00,33.50,0.00,104,0.00,0,5.08,-10.59,10.05,1.72,0.00,0.00,0.54,74.1272
48961,-3.91,16.65,13.92,174,0.25,3152,0.00,31.00,0.00,104,0.00,0,3.92,-10.88,14.03,1.98,0.00,0.00,0.54,73.7610
49043,-3.91,20.33,13.84,174,0.18,3030,0.00,25.00,0.00,104,0.00,0,3.77,-11.03,8.74,1.76,0.00,0.00,0.54,72.9919
49113,-3.91,23.20,13.92,174,0.26,2911,0.00,22.50,0.00,104,0.00,0,3.77,-11.03,11.71,1.74,0.00,0.00,0.54,72.3541
49191,-3.91,23.31,13.84,174,0.28,2757,0.00,20.50,0.00,104,0.00,0,3.63,-11.17,8.17,1.60,0.00,0.00,0.54,71.7865
49262,-3.91,23.20,13.92,174,0.23,2665,0.00,17.50,0.00,104,0.00,0,3.63,-11.17,8.89,1.82,0.00,0.00,0.54,71.4508
49336,-3.91,23.54,13.92,174,0.17,2539,0.00,16.50,0.00,104,0.00,0,3.63,-11.17,7.64,1.50,0.00,0.00,0.54,71.1243
49413,-3.91,23.43,13.84,174,0.25,2317,0.00,16.50,0.00,104,0.00,0,3.63,-11.17,8.98,1.76,0.00,0.00,0.56,70.7886
49491,-3.91,23.54,13.92,174,0.29,2191,0.00,15.50,2.80,104,0.00,0,3.77,-11.03,7.09,1.44,0.00,1.96,0.64,70.4437
49564,-3.91,23.54,13.84,174,0.27,2088,0.00,17.50,4.45,104,0.00,0,4.21,-10.59,9.21,1.58,0.00,3.92,0.70,70.1996
49638,-3.91,23.66,13.84,174,0.29,2091,0.00,20.00,3.57,104,0.00,0,4.50,-10.30,9.52,1.74,0.00,5.49,0.74,70.2026
49714,-3.91,23.54,13.84,174,0.29,2082,0.00,26.50,4.10,104,0.00,0,4.79,-10.01,10.07,1.72,0.00,5.88,0.74,70.2423
49790,-3.91,16.88,13.92,174,0.28,2137,0.00,30.50,4.30,104,0.00,0,5.08,-9.72,10.83,1.74,0.00,6.27,0.74,70.9930
49870,-3.91,13.55,13.76,174,0.30,2242,0.00,31.00,4.74,104,0.00,0,5.22,-9.58,11.45,1.76,0.00,6.27,0.76,71.7407
49940,-3.91,14.13,13.84,174,0.36,2470,0.00,32.00,5.80,104,0.00,0,5.22,-9.43,13.67,1.82,0.00,6.67,0.76,72.0245
50022,-3.91,14.70,13.84,174,0.37,2403,0.00,34.00,5.64,104,0.00,0,5.66,-9.14,14.64,1.90,0.00,6.67,0.76,72.7448
50100,-3.91,14.93,13.84,174,0.36,2391,0.00,35.50,5.61,104,0.00,0,5.80,-9.00,14.63,1.92,0.00,6.67,0.76,73.4924
50166,-3.91,14.47,13.92,174,0.45,2434,0.00,35.50,5.71,104,0.00,0,5.95,-8.85,14.51,1.94,0.00,8.24,0.84,73.9685
50240,-3.91,13.78,13.76,174,0.53,2424,0.00,37.00,7.75,104,0.00,0,6.38,-8.42,17.77,2.06,0.00,9.41,0.90,75.6409
50317,-3.91,14.36,13.84,174,0.69,2422,0.00,36.50,9.87,104,0.00,0,7.11,-7.69,20.97,2.14,0.00,12.94,1.00,79.1687
50391,-3.91,13.21,13.84,174,0.71,2415,0.00,34.50,9.79,104,0.00,0,8.42,-5.37,28.70,2.30,0.00,14.12,1.02,83.2062
50466,-3.91,12.98,13.76,174,0.72,2440,0.00,34.00,9.37,104,0.00,0,9.87,-4.93,28.86,2.34,0.00,14.51,1.02,85.5469
50542,-3.91,13.90,13.84,174,0.71,2405,0.00,34.00,9.24,104,0.00,0,10.30,-4.50,28.92,2.34,0.00,14.90,1.02,86.7462
50617,-3.91,14.70,13.84,174,0.72,2455,0.00,34.00,9.95,104,0.00,0,10.59,-4.21,28.80,2.34,0.00,14.90,1.02,87.4023
50693,-4.69,15.39,13.84,174,0.70,2432,0.00,33.50,9.86,104,0.00,0,10.59,-4.21,29.24,2.34,0.00,14.90,1.02,87.6373
50768,-4.69,15.16,13.84,174,0.72,2453,0.00,34.00,9.98,104,0.00,0,10.74,-4.06,29.24,2.34,0.00,14.90,1.02,87.9425
50843,-4.69,15.39,13.92,174,0.71,2462,0.00,34.00,10.03,104,0.00,0,10.74,-4.06,29.35,2.36,0.00,14.90,1.02,88.0829
50918,-4.69,15.39,13.84,174,0.70,2466,0.00,34.00,10.00,104,0.00,0,10.74,-3.92,29.03,2.36,0.00,14.90,1.02,88.2141
50994,-7.03,15.16,13.76,174,0.67,2459,0.00,34.00,9.97,104,0.00,0,10.74,-4.06,28.27,2.34,0.00,14.12,1.00,87.8479
51072,-7.03,15.27,13.92,174,0.66,2490,0.00,34.00,9.56,104,0.00,0,10.45,-4.35,27.54,2.30,0.00,13.73,1.00,87.2314
51145,-7.03,15.39,13.84,174,0.66,2463,0.00,34.00,9.46,104,0.00,0,10.45,-4.35,27.23,2.30,0.00,13.73,0.98,87.1613
51219,-7.03,15.50,13.84,174,0.67,2506,0.00,34.00,10.10,104,0.00,0,10.30,-4.50,27.54,2.30,0.00,13.73,0.98,86.8164
51296,-7.03,15.27,13.84,174,0.66,2493,0.00,34.00,9.64,104,0.00,0,10.30,-4.50,27.54,2.32,0.00,13.73,0.98,86.8011
51371,-7.03,14.81,13.84,174,0.66,2512,0.00,34.00,9.58,104,0.00,0,10.30,-4.64,27.66,2.30,0.00,13.73,0.98,86.6058
51445,-7.03,14.81,13.84,174,0.65,2533,0.00,34.00,9.73,104,0.00,0,10.16,-4.64,27.33,2.30,0.00,13.73,0.96,86.6272
51523,-7.03,14.70,13.92,174,0.59,2514,0.00,34.00,9.12,104,0.00,0,9.87,-4.93,24.99,2.30,0.00,11.76,0.92,85.7117
51597,-7.03,14.70,13.84,174,0.57,2530,0.00,35.00,8.64,104,0.00,0,9.43,-5.37,24.87,2.24,0.00,11.76,0.88,84.6680
51673,-7.03,14.70,13.92,174,0.52,2524,0.00,35.00,8.62,104,0.00,0,9.14,-5.66,22.72,2.16,0.00,9.02,0.82,83.3710
51751,-7.03,14.70,13.92,174,0.48,2537,0.00,35.50,7.61,104,0.00,0,8.27,-6.53,19.62,2.10,0.00,8.63,0.82,80.7465
51823,-7.03,13.78,13.92,174,0.46,2549,0.00,36.00,7.07,104,0.00,0,7.84,-6.96,18.47,2.08,0.00,8.63,0.82,79.6082
51899,-7.03,13.90,13.92,174,0.44,2542,0.00,36.50,6.51,104,0.00,0,7.40,-7.55,18.55,2.06,0.00,8.63,0.82,78.6346
51974,-7.03,14.24,13.84,174,0.43,2534,0.00,36.50,6.49,104,0.00,0,7.25,-7.69,18.16,2.06,0.00,8.24,0.82,78.0243
52050,-6.25,14.59,13.84,174,0.41,2560,0.00,37.00,6.55,104,0.00,0,6.96,-7.84,17.70,2.04,0.00,8.24,0.80,77.6276
52125,-6.25,14.70,13.92,174,0.40,2546,0.00,37.00,6.52,104,0.00,0,6.82,-7.98,17.40,2.02,0.00,7.84,0.80,77.1881
52202,-6.25,14.70,13.92,174,0.40,2552,0.00,37.00,5.97,104,0.00,0,6.67,-8.13,16.77,2.02,0.00,7.84,0.80,76.6449
52275,-6.25,14.59,13.92,176,0.39,2545,0.00,37.00,5.99,104,0.00,0,6.53,-8.27,16.36,2.02,0.00,7.45,0.78,76.1810
52354,-6.25,14.59,13.92,176,0.37,2554,0.00,37.00,6.01,104,0.00,0,6.53,-8.56,15.88,2.00,0.00,7.45,0.78,75.5981
52426,-6.25,14.47,14.00,176,0.36,2554,0.00,36.50,5.99,104,0.00,0,6.24,-8.56,15.54,1.98,0.00,6.67,0.76,75.2441
52501,-6.25,14.36,13.84,176,0.36,2565,0.00,36.00,5.47,104,0.00,0,6.09,-8.71,15.19,1.96,0.00,6.67,0.76,74.7314
52586,-5.47,14.36,13.84,176,0.35,2540,0.00,35.50,5.42,104,0.00,0,5.95,-8.85,15.08,1.94,0.00,6.67,0.76,74.3591
52653,-3.91,14.70,13.92,176,0.35,2564,0.00,35.00,5.47,104,0.00,0,5.80,-9.00,14.70,1.92,0.00,6.67,0.76,73.9929
52728,-3.91,14.81,13.84,176,0.34,2549,0.00,35.00,5.49,102,0.00,0,5.80,-9.00,14.63,1.94,0.00,6.27,0.74,73.7518
52803,-3.91,14.59,13.92,176,0.34,2574,0.00,35.00,5.43,102,0.00,0,5.66,-9.14,14.20,1.92,0.00,6.27,0.74,73.5321
52879,-3.91,14.36,14.00,176,0.32,2546,0.00,34.00,5.45,102,0.00,0,5.66,-9.14,14.09,1.92,0.00,6.27,0.74,73.1842
52962,-3.91,14.36,13.84,176,0.33,2552,0.00,34.00,5.45,102,0.00,0,5.66,-9.29,13.96,1.90,0.00,5.88,0.74,73.1049
53030,-3.91,14.47,13.84,176,0.33,2554,0.00,34.00,5.45,102,0.00,0,5.51,-9.29,13.91,1.90,0.00,5.88,0.74,72.9187
53105,-3.91,14.59,13.92,176,0.32,2568,0.00,34.00,5.48,102,0.00,0,5.37,-9.43,13.78,1.88,0.00,5.88,0.74,72.6685
53179,-3.91,14.59,13.84,176,0.31,2540,0.00,34.00,5.42,102,0.00,0,5.37,-9.43,13.73,1.88,0.00,5.88,0.72,72.5098
53256,-3.91,14.47,13.92,176,0.31,2550,0.00,33.50,4.90,102,0.00,0,5.37,-9.43,12.95,1.86,0.00,5.49,0.72,72.3145
53331,-3.91,14.47,13.76,176,0.31,2554,0.00,33.00,4.91,102,0.00,0,5.22,-9.58,13.12,1.86,0.00,5.49,0.72,72.0520
53405,-3.91,14.70,13.84,176,0.30,2563,0.00,33.00,4.92,102,0.00,0,5.22,-9.58,12.74,1.86,0.00,5.49,0.72,71.8689
53482,-3.91,14.70,13.84,176,0.30,2543,0.00,33.00,4.88,102,0.00,0,5.08,-9.72,12.78,1.86,0.00,5.49,0.72,71.6644
53557,-3.91,14.81,13.84,176,0.30,2554,0.00,33.00,4.90,102,0.00,0,5.08,-9.72,12.78,1.84,0.00,5.49,0.72,71.5698
53632,-3.91,14.81,13.92,176,0.29,2552,0.00,33.00,4.90,102,0.00,0,5.08,-9.72,12.78,1.86,0.00,5.10,0.72,71.5790
53711,-3.91,14.81,13.76,176,0.29,2560,0.00,32.50,4.86,102,0.00,0,5.08,-9.72,12.35,1.84,0.00,5.10,0.72,71.3806
53783,-3.91,14.70,13.84,176,0.29,2532,0.00,33.00,4.84,102,0.00,0,5.08,-9.72,12.14,1.84,0.00,5.10,0.70,71.3043
53861,-3.91,14.70,13.84,176,0.29,2521,0.00,32.50,4.88,102,0.00,0,4.93,-9.87,11.97,1.82,0.00,4.71,0.70,71.3287
53933,-3.91,14.70,13.84,176,0.28,2549,0.00,32.50,4.89,102,0.00,0,4.93,-9.87,11.98,1.82,0.00,4.71,0.70,71.3715
54009,-3.91,14.70,13.84,176,0.27,2537,0.00,32.00,4.87,102,0.00,0,4.79,-10.01,11.57,1.82,0.00,4.71,0.68,71.3409
54080,-3.91,14.81,13.84,176,0.25,2538,0.00,31.50,4.33,102,0.00,0,4.64,-10.16,11.12,1.78,0.00,3.92,0.66,71.3654
54163,-3.91,14.81,13.92,176,0.21,2519,0.00,30.50,4.30,102,0.00,0,4.50,-10.30,10.18,1.68,0.00,0.39,0.54,71.3013
54237,-3.91,14.81,13.84,176,0.18,2527,0.00,29.00,0.00,102,0.00,0,3.92,-10.88,7.24,1.54,0.00,0.00,0.54,71.2341
54310,-3.91,15.16,13.92,176,0.15,2509,0.00,27.00,0.00,102,0.00,0,3.48,-11.32,6.40,1.50,0.00,0.00,0.54,71.3348
54386,-3.91,15.62,13.84,176,0.15,2552,0.00,25.50,0.00,102,0.00,0,3.34,-11.46,6.57,1.50,0.00,0.00,0.54,71.2738
54460,-3.91,16.08,13.84,176,0.15,2520,0.00,23.50,0.00,102,0.00,0,3.34,-11.61,6.40,1.50,0.00,0.00,0.54,71.2982
54540,-3.91,17.34,13.92,176,0.16,2516,0.00,22.50,0.00,102,0.00,0,3.34,-11.46,6.35,1.50,0.00,0.00,0.54,71.2891
54615,-3.91,20.33,13.92,176,0.15,2474,0.00,18.50,0.00,102,0.00,0,3.34,-11.46,6.51,1.50,0.00,0.00,0.54,71.2128
54687,-3.91,23.89,13.92,176,0.16,2498,0.00,17.50,0.00,102,0.00,0,3.34,-11.46,6.32,1.50,0.00,0.00,0.54,71.2158
54765,-3.91,25.38,13.92,176,0.15,2474,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.36,1.50,0.00,0.00,0.54,71.1700
54839,-3.91,25.38,13.84,176,0.16,2482,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.32,1.50,0.00,0.00,0.54,71.2006
54912,-3.91,25.38,13.92,176,0.15,2473,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.28,1.50,0.00,0.00,0.54,71.1823
54988,-3.91,23.77,13.92,176,0.15,2470,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.28,1.50,0.00,0.00,0.54,71.1731
55064,-3.91,24.00,13.92,176,0.15,2447,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.29,1.50,0.00,0.00,0.54,71.1456
55138,-3.91,23.77,13.92,176,0.15,2456,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,6.14,1.48,0.00,0.00,0.54,71.1121
55214,-3.91,23.66,13.84,176,0.15,2440,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,5.99,1.48,0.00,0.00,0.54,71.1060
55289,-3.91,24.00,13.92,176,0.15,2428,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,5.96,1.48,0.00,0.00,0.54,71.0785
55364,-3.91,23.77,13.92,176,0.15,2433,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,5.93,1.48,0.00,0.00,0.54,71.0876
55442,-3.91,24.12,13.92,176,0.15,2416,0.00,16.50,0.00,102,0.00,0,3.34,-11.46,5.93,1.46,0.00,0.00,0.54,71.0388
55516,-3.91,23.89,13.92,176,0.15,2418,0.00,16.00,0.00,102,0.00,0,3.34,-11.46,5.93,1.48,0.00,0.00,0.54,71.0083
55594,-3.91,23.89,13.84,176,0.15,2399,0.00,16.00,0.00,102,0.00,0,3.34,-11.46,5.90,1.46,0.00,0.00,0.54,70.9991
55662,-3.91,23.89,13.92,176,0.14,2386,0.00,16.00,0.00,102,0.00,0,3.34,-11.46,5.80,1.46,0.00,0.00,0.54,70.9473
55742,-3.91,24.23,13.92,176,0.14,2390,0.00,16.00,0.00,102,0.00,0,3.34,-11.46,5.71,1.44,0.00,0.00,0.54,70.9503
55818,-3.91,24.12,13.92,176,0.14,2373,0.00,16.00,0.00,102,0.00,0,3.34,-11.46,5.39,1.44,0.00,0.00,0.54,70.9076
55893,-3.91,23.89,13.92,176,0.14,2375,0.00,16.00,0.00,102,0.00,0,3.34,-11.61,5.35,1.44,0.00,0.00,0.54,70.9045
55971,-3.91,23.89,13.84,176,0.13,2350,0.00,16.00,0.00,102,0.00,0,3.19,-11.61,5.32,1.42,0.00,0.00,0.54,70.8710
56043,-3.91,23.77,13.84,176,0.13,2352,0.00,16.00,0.00,102,0.00,0,3.19,-11.61,5.22,1.42,0.00,0.00,0.54,70.8771
56124,-3.91,24.12,13.92,176,0.13,2325,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,5.16,1.42,0.00,0.00,0.54,70.8374
56194,-3.91,24.12,13.84,176,0.13,2332,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,5.03,1.40,0.00,0.00,0.54,70.8069
56269,-3.91,24.12,13.92,176,0.13,2304,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.82,1.40,0.00,0.00,0.54,70.7886
56344,-3.91,23.89,13.92,176,0.13,2318,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.82,1.38,0.00,0.00,0.54,70.7458
56420,-3.91,24.12,13.84,176,0.12,2294,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.74,1.40,0.00,0.00,0.54,70.7336
56495,-3.91,24.12,13.84,176,0.12,2264,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.66,1.38,0.00,0.00,0.54,70.6573
56570,-3.91,23.77,13.84,176,0.12,2274,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.63,1.38,0.00,0.00,0.54,70.6573
56647,-3.91,24.12,13.84,176,0.12,2243,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.66,1.38,0.00,0.00,0.54,70.5963
56721,-3.91,24.00,13.84,176,0.12,2252,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.63,1.38,0.00,0.00,0.54,70.6207
56796,-3.91,23.66,13.84,176,0.12,2220,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.5597
56876,-3.91,23.77,13.84,176,0.13,2219,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.5353
56946,-3.91,23.77,13.92,176,0.12,2190,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.63,1.38,0.00,0.00,0.54,70.4742
57023,-3.91,23.66,13.84,176,0.13,2194,0.00,15.50,0.00,102,0.00,0,3.19,-11.61,4.63,1.38,0.00,0.00,0.54,70.4834
57104,-3.91,23.66,13.84,176,0.13,2158,0.00,15.00,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.4224
57174,-3.91,24.00,13.84,176,0.13,2161,0.00,15.00,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.3705
57248,-3.91,23.66,13.92,176,0.13,2137,0.00,15.00,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.3247
57331,-3.91,23.89,13.92,176,0.13,2131,0.00,15.00,0.00,102,0.00,0,3.19,-11.61,4.59,1.38,0.00,0.00,0.54,70.3033
57396,-3.91,23.89,13.84,176,0.13,2110,0.00,15.00,0.00,102,0.00,0,3.19,-11.46,4.59,1.38,0.00,0.00,0.54,70.2454
57475,-3.91,23.66,13.84,176,0.13,2078,0.00,15.00,0.00,102,0.00,0,3.34,-11.46,4.59,1.38,0.00,0.00,0.54,70.1965
57551,-3.91,23.89,13.84,176,0.13,2066,0.00,14.50,0.00,102,0.00,0,3.34,-11.46,4.59,1.38,0.00,0.00,0.54,70.1904
57626,-3.91,23.66,13.84,176,0.14,2068,0.00,14.50,0.00,102,0.00,0,3.34,-11.46,4.59,1.38,0.00,0.00,0.54,70.1263
57701,-3.91,23.89,13.84,176,0.14,2036,0.00,14.50,0.00,102,0.00,0,3.34,-11.46,4.66,1.38,0.00,0.00,0.54,70.0928
57776,-3.91,24.00,13.84,176,0.14,2040,0.00,14.50,0.00,102,0.00,0,3.34,-11.46,4.59,1.38,0.00,0.00,0.54,70.0348
57852,-3.91,23.66,13.84,176,0.14,1994,0.00,14.00,0.00,102,0.00,0,3.34,-11.46,4.59,1.38,0.00,0.00,0.54,70.0012
57931,-3.91,23.89,13.84,176,0.14,1974,0.00,14.00,0.00,102,0.00,0,3.34,-11.46,4.63,1.38,0.00,0.00,0.54,70.0012
58003,-3.91,23.77,13.84,178,0.14,1955,0.00,14.00,0.00,102,0.00,0,3.34,-11.46,4.63,1.38,0.00,0.00,0.54,70.0012
58077,-3.91,23.77,13.92,178,0.15,1950,0.00,14.00,0.00,102,0.00,0,3.34,-11.46,4.63,1.38,0.00,0.00,0.54,70.0012
58153,-3.91,23.89,13.84,178,0.16,1878,0.00,14.00,0.00,102,0.00,0,3.48,-11.32,4.59,1.38,0.00,0.00,0.54,70.0012
58228,-3.91,23.89,13.92,178,0.18,1764,0.00,14.00,0.00,102,0.00,0,3.34,-11.46,4.63,1.38,0.00,0.00,0.54,70.0012
