Time (msec),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Knock Count (Combined) (Knock Events),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Volumetric Efficiency* (Load Multiplier)
132313,-2.34,23.54,14.00,181,0.16,1780,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.57,1.38,0.00,0.54,70.0012
132386,-2.34,23.43,14.00,181,0.13,1768,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
132459,-2.34,23.43,14.00,181,0.16,1769,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
132532,-2.34,23.54,14.00,181,0.13,1767,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
132605,-2.34,23.43,14.00,181,0.16,1778,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
132679,-2.34,23.77,14.00,181,0.16,1766,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
132752,-2.34,23.66,14.00,181,0.16,1763,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
132825,-2.34,23.43,14.00,181,0.16,1755,0.00,15.50,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
132898,-2.34,23.54,14.00,181,0.16,1759,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
132970,-2.34,23.66,14.00,181,0.16,1745,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
133043,-2.34,23.77,13.84,181,0.16,1744,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
133117,-2.34,23.89,14.00,181,0.16,1737,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133188,-2.34,23.66,14.00,181,0.16,1736,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133262,-2.34,23.31,14.00,181,0.16,1730,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
133336,-2.34,23.66,13.92,181,0.16,1736,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133408,-2.34,23.66,14.00,181,0.16,1731,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.38,0.00,0.54,70.0012
133482,-2.34,23.66,14.00,181,0.16,1728,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.38,0.00,0.54,70.0012
133555,-2.34,23.66,13.92,181,0.16,1714,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.68,1.36,0.00,0.54,70.0012
133628,-2.34,23.43,13.92,181,0.16,1716,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
133701,-2.34,23.89,14.00,181,0.16,1708,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133775,-2.34,23.54,14.00,181,0.16,1707,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
133847,-2.34,23.66,13.92,181,0.16,1709,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133919,-2.34,23.66,14.00,180,0.16,1701,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
133994,-2.34,23.54,13.92,180,0.16,1703,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
134067,-2.34,23.77,13.92,180,0.16,1684,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.68,1.36,0.00,0.54,70.0012
134139,-2.34,23.66,14.00,180,0.16,1690,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
134212,-2.34,23.77,13.92,180,0.16,1678,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.57,1.36,0.00,0.54,70.0012
134286,-2.34,23.77,14.00,180,0.17,1692,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.52,1.36,0.00,0.54,70.0012
134358,-2.34,23.66,13.92,180,0.16,1677,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.64,1.36,0.00,0.54,70.0012
134431,-2.34,23.77,13.92,180,0.17,1684,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
134503,-2.34,23.54,13.92,180,0.18,1663,0.00,15.00,0.00,73,0.00,0,3.19,-11.46,4.61,1.36,0.00,0.54,70.0012
134576,-2.34,23.77,14.00,180,0.19,1549,0.00,15.00,0.00,73,0.00,0,3.19,-11.32,4.61,1.36,0.00,0.54,69.7083
134650,-2.34,23.77,13.92,180,0.20,1441,0.00,22.50,0.00,73,0.00,0,3.34,-11.32,4.64,1.38,0.00,0.54,69.4366
134723,-2.34,23.54,13.92,180,0.22,1347,0.00,22.50,2.01,73,0.00,0,3.48,-11.17,4.55,1.36,0.00,0.54,69.1803
134796,-2.34,23.77,13.92,180,0.23,1227,0.00,22.50,2.09,73,0.00,0,3.63,-10.88,4.46,1.36,0.00,0.54,68.8843
134869,-2.34,23.77,13.92,180,0.23,1180,0.00,22.50,1.96,73,0.00,0,3.77,-10.74,4.55,1.36,0.00,0.54,68.4875
134942,-2.34,23.54,14.00,180,0.23,1149,0.00,22.50,1.97,73,0.00,0,3.92,-10.74,4.49,1.36,0.00,0.54,68.5303
135016,-2.34,23.66,13.92,180,0.22,1153,0.00,22.50,1.95,73,0.00,0,3.92,-10.59,4.35,1.34,0.00,0.54,68.4265
135089,-2.34,23.66,14.00,180,0.22,1145,0.00,22.50,1.93,73,0.00,0,4.06,-10.59,4.24,1.32,0.00,0.54,68.2983
135162,-2.34,23.43,13.92,180,0.22,1130,0.00,22.50,1.91,73,0.00,0,4.06,-10.59,4.13,1.32,0.00,0.54,68.0206
135234,-2.34,23.43,13.92,180,0.22,1090,0.00,22.50,1.86,73,0.00,0,4.06,-10.59,4.02,1.32,0.00,0.54,67.8375
135307,-2.34,22.85,13.92,180,0.23,1067,0.00,22.50,1.82,73,0.00,0,4.06,-10.59,4.02,1.32,0.00,0.54,67.6575
135381,-2.34,20.44,13.92,180,0.23,1055,0.00,22.50,1.80,73,0.00,0,4.06,-10.45,4.05,1.32,0.00,0.54,67.4286
135454,-2.34,18.15,13.92,180,0.23,1043,0.00,22.50,1.78,73,0.00,0,4.21,-10.45,4.08,1.32,0.00,0.54,67.4225
135527,-2.34,15.27,13.92,180,0.23,1050,0.00,22.50,1.75,73,0.00,0,4.21,-10.45,4.05,1.32,0.00,0.54,67.2729
135599,-2.34,14.59,13.92,180,0.24,1027,0.00,22.50,1.74,73,0.00,0,4.21,-10.45,4.05,1.32,0.00,0.54,67.2150
135673,-2.34,13.78,13.92,180,0.27,1022,0.00,22.50,1.75,73,0.00,0,4.21,-10.45,3.94,1.38,0.78,0.58,67.2546
135747,-2.34,13.78,13.92,180,0.34,1026,0.00,14.50,2.63,73,0.00,0,4.21,-10.16,4.22,1.52,2.75,0.68,67.2791
135818,-2.34,13.55,13.92,180,0.52,1039,0.00,16.50,3.77,73,0.00,0,4.50,-9.29,6.09,1.70,5.49,0.72,68.3899
135892,-2.34,13.44,13.92,180,0.62,1086,0.00,20.00,4.17,73,0.00,0,5.37,-8.42,7.96,1.82,6.67,0.78,71.7773
135965,-2.34,13.44,13.92,180,0.61,1236,0.00,24.00,4.74,73,0.00,0,7.25,-7.40,13.06,1.88,7.45,0.80,74.6826
136037,-3.91,12.86,13.92,180,0.52,1436,0.00,27.00,4.60,73,0.00,0,7.69,-6.82,14.05,1.90,7.45,0.80,77.1729
136110,-3.91,11.48,14.00,180,0.49,1738,0.00,31.50,5.11,73,0.00,0,7.84,-7.25,14.29,1.92,7.84,0.80,78.1952
136184,-3.91,11.37,14.00,180,0.44,1996,0.00,35.50,5.72,73,0.00,0,7.40,-7.69,14.64,1.92,7.45,0.76,77.2522
136256,-2.34,13.55,13.92,180,0.35,2234,0.00,35.50,5.05,73,0.00,0,6.96,-9.00,13.41,1.84,4.31,0.68,72.9675
136330,-2.34,15.27,14.00,180,0.29,2367,0.00,35.00,4.51,73,0.00,0,5.66,-9.58,9.83,1.68,3.14,0.62,70.8649
136402,-2.34,14.47,13.92,180,0.25,2350,0.00,33.00,3.83,73,0.00,0,5.08,-10.16,9.69,1.60,1.96,0.62,70.6146
136476,-2.34,13.67,14.00,180,0.25,2244,0.00,32.50,3.35,73,0.00,0,4.50,-10.59,9.59,1.54,1.96,0.62,70.5627
136550,-2.34,13.67,14.00,180,0.20,2214,0.00,32.00,3.31,73,0.00,0,4.06,-10.88,6.62,1.52,1.96,0.62,70.6512
136622,-2.34,13.67,13.92,180,0.18,2314,0.00,33.00,2.96,73,0.00,0,3.63,-11.03,6.77,1.52,1.96,0.62,70.6787
136696,-2.34,14.01,14.00,180,0.19,2236,0.00,32.50,3.34,73,0.00,0,3.48,-11.17,7.06,1.54,1.96,0.62,70.5536
136768,-2.34,14.47,13.92,180,0.24,2227,0.00,32.00,3.93,73,0.00,0,3.48,-11.03,6.99,1.54,3.14,0.68,70.7520
136842,-2.34,14.93,13.92,180,0.33,2302,0.00,34.00,5.30,73,0.00,0,3.63,-10.45,8.44,1.70,6.27,0.76,70.6696
136915,-2.34,14.81,13.92,180,0.37,2258,0.00,35.00,5.35,73,0.00,0,4.21,-9.87,12.18,1.90,7.06,0.78,70.6848
136988,-2.34,13.32,13.92,180,0.41,2278,0.00,35.50,5.87,73,0.00,0,4.79,-9.43,13.46,1.96,7.84,0.80,71.6492
137061,-2.34,11.94,13.92,180,0.44,2293,0.00,35.50,5.70,73,0.00,0,5.22,-8.85,14.95,2.00,8.24,0.82,73.3276
137134,-2.34,11.83,13.92,180,0.44,2274,0.00,35.50,5.34,73,0.00,0,5.80,-8.56,16.63,2.00,8.63,0.82,74.3835
137207,-2.34,12.40,13.92,180,0.49,2244,0.00,35.50,6.22,73,0.00,0,6.38,-8.27,17.26,2.02,8.63,0.82,75.2228
137279,-2.34,13.44,13.92,180,0.47,2265,0.00,35.50,5.80,73,0.00,0,6.53,-7.98,17.47,2.02,8.63,0.82,75.9247
137352,-2.34,14.47,13.92,180,0.48,2274,0.00,35.50,6.31,73,0.00,0,6.67,-7.84,18.01,2.06,9.02,0.84,76.3062
137426,-2.34,14.59,13.92,180,0.47,2246,0.00,35.50,5.85,73,0.00,0,6.82,-7.69,18.01,2.06,9.02,0.84,76.6083
137499,-2.34,14.59,13.92,180,0.48,2286,0.00,35.50,6.22,73,0.00,0,6.96,-7.69,18.01,2.06,9.02,0.84,76.7395
137571,-2.34,14.59,13.92,180,0.48,2244,0.00,35.50,5.87,73,0.00,0,6.96,-7.69,18.32,2.04,9.02,0.84,76.8402
137645,-2.34,14.70,13.92,180,0.49,2294,0.00,35.50,6.22,73,0.00,0,6.96,-7.55,18.16,2.06,9.02,0.84,77.0569
137718,-2.34,14.70,13.92,180,0.48,2244,0.00,35.50,5.87,73,0.00,0,7.11,-7.55,18.62,2.06,9.02,0.84,77.0996
137791,-2.34,14.59,13.92,180,0.48,2259,0.00,35.50,6.26,73,0.00,0,7.11,-7.55,18.16,2.06,9.02,0.84,77.1088
137865,-2.34,14.59,14.00,180,0.47,2297,0.00,35.50,5.88,73,0.00,0,7.11,-7.55,18.08,2.04,8.63,0.84,77.0905
137937,-2.34,14.81,13.92,180,0.50,2258,0.00,35.50,5.78,73,0.00,0,6.96,-7.69,18.01,2.04,8.63,0.82,77.0111
138011,-2.34,14.81,13.92,180,0.47,2301,0.00,35.50,5.89,73,0.00,0,6.96,-7.69,17.54,2.04,8.63,0.82,76.7303
138084,-2.34,14.81,13.92,180,0.45,2270,0.00,35.50,5.89,73,0.00,0,6.96,-7.98,17.63,2.02,7.45,0.78,76.1383
138157,-2.34,14.93,13.92,180,0.42,2301,0.00,35.50,5.80,73,0.00,0,6.67,-8.27,15.81,1.96,7.45,0.78,75.0397
138230,-2.34,14.47,13.92,180,0.39,2266,0.00,35.50,4.90,73,0.00,0,6.38,-8.71,15.19,1.86,5.88,0.74,73.7335
138302,-2.34,13.90,13.92,180,0.36,2295,0.00,35.50,4.88,73,0.00,0,5.95,-9.00,12.99,1.86,5.88,0.74,72.7966
138376,-2.34,13.67,13.92,180,0.34,2274,0.00,35.00,4.37,73,0.00,0,5.66,-9.14,12.46,1.84,5.88,0.72,72.0581
138450,-2.34,14.13,13.92,180,0.32,2296,0.00,35.00,4.41,73,0.00,0,5.51,-9.29,11.80,1.80,5.49,0.72,71.4874
138523,-2.34,14.47,14.00,180,0.31,2298,0.00,34.50,4.41,73,0.00,0,5.22,-9.43,11.86,1.82,5.49,0.72,71.0175
138596,-2.34,14.59,13.92,180,0.30,2261,0.00,34.00,4.34,73,0.00,0,5.08,-9.58,11.80,1.80,5.49,0.72,70.7428
138669,-2.34,14.81,13.92,180,0.30,2290,0.00,34.00,4.37,73,0.00,0,5.08,-9.72,11.33,1.78,5.49,0.72,70.7489
138742,-2.34,14.81,13.92,180,0.30,2278,0.00,34.00,4.37,73,0.00,0,4.93,-9.72,11.54,1.80,5.49,0.72,70.6879
138815,-2.34,15.27,13.92,180,0.30,2275,0.00,34.00,4.39,73,0.00,0,4.93,-9.72,11.48,1.80,5.49,0.72,70.6970
138888,-2.34,15.50,13.92,180,0.30,2284,0.00,34.00,4.37,73,0.00,0,4.93,-9.72,11.54,1.80,5.49,0.72,70.6970
138961,-2.34,15.39,13.92,180,0.31,2274,0.00,34.00,4.41,73,0.00,0,4.93,-9.72,11.54,1.80,5.49,0.72,70.6940
139034,-2.34,14.93,13.92,180,0.31,2261,0.00,34.00,4.34,73,0.00,0,4.93,-9.72,11.64,1.80,5.49,0.72,70.7031
139106,-2.34,14.81,13.92,180,0.30,2279,0.00,34.00,4.38,73,0.00,0,4.93,-9.72,11.43,1.80,5.49,0.72,70.6787
139180,-2.34,14.59,13.92,180,0.30,2277,0.00,34.00,4.37,73,0.00,0,4.93,-9.72,11.43,1.80,5.49,0.72,70.6635
139253,-2.34,14.59,13.92,180,0.30,2275,0.00,34.00,4.34,73,0.00,0,4.93,-9.72,11.48,1.80,5.49,0.72,70.6512
139326,-2.34,14.59,13.92,180,0.30,2261,0.00,34.00,4.36,73,0.00,0,4.93,-9.72,11.33,1.80,5.49,0.72,70.6818
139399,-2.34,14.70,13.92,180,0.30,2273,0.00,34.00,4.34,73,0.00,0,4.93,-9.72,11.49,1.80,5.49,0.72,70.6848
139473,-2.34,14.70,13.92,180,0.30,2263,0.00,34.00,4.37,73,0.00,0,4.93,-9.72,11.33,1.78,5.49,0.72,70.6451
139546,-2.34,14.81,14.00,180,0.30,2274,0.00,34.00,4.33,73,0.00,0,4.93,-9.72,11.38,1.78,5.49,0.72,70.6573
139619,-2.34,14.81,13.92,180,0.30,2260,0.00,34.00,4.34,73,0.00,0,4.93,-9.72,11.43,1.80,5.49,0.72,70.6573
139692,-2.34,14.93,14.00,180,0.31,2262,0.00,34.00,4.34,73,0.00,0,4.93,-9.72,11.43,1.80,5.49,0.72,70.6665
139766,-2.34,15.04,14.00,180,0.32,2270,0.00,34.00,4.36,73,0.00,0,4.93,-9.72,11.80,1.80,5.88,0.74,70.6268
139838,-2.34,15.16,13.92,180,0.35,2248,0.00,34.00,4.32,73,0.00,0,4.93,-9.43,12.19,1.84,6.27,0.76,70.8435
139911,-2.34,15.16,13.92,180,0.38,2278,0.00,35.00,4.81,73,0.00,0,5.22,-9.29,13.35,1.88,7.06,0.78,71.6400
139984,-2.34,14.93,13.92,180,0.39,2252,0.00,35.50,5.33,73,0.00,0,5.37,-9.00,14.22,1.92,7.45,0.80,72.6440
140058,-2.34,14.81,14.00,180,0.41,2270,0.00,35.50,5.31,73,0.00,0,5.66,-8.71,14.76,1.94,7.84,0.80,73.3063
140130,-2.34,14.36,13.92,180,0.44,2262,0.00,35.50,5.78,73,0.00,0,5.95,-8.42,15.47,2.00,8.24,0.82,74.2676
140204,-2.34,14.47,13.92,180,0.46,2256,0.00,35.50,5.80,73,0.00,0,6.24,-8.27,16.42,2.02,8.63,0.82,75.1312
140277,-2.34,14.59,13.92,180,0.49,2265,0.00,35.50,6.28,73,0.00,0,6.38,-8.13,17.86,2.06,9.02,0.84,75.8820
140350,-2.34,14.59,13.92,180,0.49,2266,0.00,35.50,6.28,73,0.00,0,6.82,-7.84,18.40,2.06,9.02,0.84,76.6602
140423,-2.34,14.70,13.92,180,0.52,2271,0.00,35.50,6.30,73,0.00,0,6.96,-7.69,19.07,2.08,9.41,0.86,77.3224
140496,-2.34,14.47,13.92,180,0.53,2259,0.00,35.50,6.26,73,0.00,0,7.25,-7.25,19.70,2.10,9.80,0.86,77.9816
140569,-3.91,14.70,13.92,180,0.55,2286,0.00,35.50,6.76,73,0.00,0,7.40,-6.96,20.12,2.12,10.20,0.86,78.6316
140642,-3.91,14.70,13.92,180,0.55,2262,0.00,35.00,6.84,73,0.00,0,7.69,-6.96,20.96,2.14,10.20,0.88,79.1473
140715,-3.91,14.93,13.92,180,0.56,2292,0.00,34.00,6.77,73,0.00,0,7.69,-6.82,21.04,2.14,10.20,0.88,79.6143
140788,-3.91,15.04,13.92,180,0.57,2268,0.00,34.00,6.87,73,0.00,0,7.84,-6.67,21.47,2.16,10.59,0.88,80.0385
140861,-3.91,15.16,13.92,180,0.59,2300,0.00,34.00,7.30,73,0.00,0,7.98,-6.53,21.72,2.18,10.59,0.88,80.5206
140934,-3.91,15.27,13.92,180,0.58,2296,0.00,33.50,7.35,73,0.00,0,8.13,-6.38,22.41,2.18,10.98,0.90,80.9601
141006,-3.91,15.16,13.92,180,0.60,2294,0.00,33.00,7.83,73,0.00,0,8.42,-6.24,22.89,2.20,10.98,0.90,81.0364
141079,-3.91,15.27,13.92,180,0.60,2299,0.00,33.00,7.36,73,0.00,0,8.42,-6.24,22.79,2.18,10.98,0.90,81.4392
141152,-3.91,15.16,13.84,180,0.61,2317,0.00,33.00,7.34,73,0.00,0,8.42,-6.09,23.08,2.20,10.98,0.90,81.7291
141226,-3.91,14.93,13.92,180,0.62,2293,0.00,33.00,7.96,73,0.00,0,8.56,-5.95,23.36,2.20,11.37,0.90,82.0587
141300,-3.91,14.93,13.84,180,0.62,2332,0.00,32.00,7.83,73,0.00,0,8.71,-5.95,23.65,2.22,11.37,0.90,82.3853
141373,-3.91,15.39,13.92,180,0.62,2294,0.00,33.00,8.03,73,0.00,0,8.71,-5.80,23.94,2.22,11.37,0.92,82.4463
141446,-3.91,15.16,13.84,180,0.65,2352,0.00,32.00,7.79,73,0.00,0,8.85,-5.80,24.22,2.22,11.37,0.92,82.7209
141519,-3.91,15.04,13.92,180,0.63,2352,0.00,33.00,8.03,73,0.00,0,8.85,-5.80,24.13,2.22,11.37,0.92,82.7454
141592,-3.91,14.93,13.84,180,0.62,2308,0.00,32.00,7.88,73,0.00,0,8.85,-5.66,24.51,2.24,11.37,0.92,83.0750
141665,-3.91,15.16,13.92,180,0.63,2358,0.00,33.00,8.05,73,0.00,0,9.00,-5.66,24.13,2.24,11.37,0.92,83.0017
141737,-3.91,14.81,13.92,180,0.63,2314,0.00,32.00,8.39,73,0.00,0,9.00,-5.66,24.99,2.24,11.37,0.92,83.2367
141810,-3.91,14.93,13.92,180,0.64,2367,0.00,32.50,8.49,73,0.00,0,9.00,-5.66,24.69,2.24,11.37,0.92,82.9956
141884,-3.91,14.93,13.92,180,0.62,2341,0.00,32.50,8.04,73,0.00,0,9.00,-5.66,24.79,2.24,11.37,0.92,83.2306
141957,-3.91,14.81,13.84,180,0.64,2357,0.00,32.00,8.05,73,0.00,0,9.00,-5.66,24.60,2.24,11.37,0.92,83.1818
142030,-3.91,14.93,13.92,180,0.62,2360,0.00,32.00,7.64,73,0.00,0,9.00,-5.66,24.99,2.24,11.37,0.92,83.3527
142103,-3.91,14.93,13.92,180,0.65,2388,0.00,32.00,8.02,73,0.00,0,9.00,-5.66,24.69,2.26,11.37,0.92,83.0841
142176,-3.91,14.81,13.92,180,0.63,2387,0.00,32.00,8.15,73,0.00,0,9.00,-5.51,23.11,2.26,11.37,0.92,83.5358
142250,-3.91,14.93,13.92,180,0.63,2378,0.00,32.00,8.63,73,0.00,0,9.00,-5.66,25.48,2.26,11.37,0.92,83.3252
142323,-3.91,14.81,13.84,180,0.62,2377,0.00,32.00,8.11,73,0.00,0,9.14,-5.51,25.57,2.24,11.37,0.92,83.5144
142396,-3.91,14.81,13.92,180,0.68,2399,0.00,33.00,8.70,73,0.00,0,9.14,-5.51,25.98,2.28,11.37,0.92,83.4137
142468,-3.91,14.93,13.92,180,0.64,2378,0.00,32.00,8.30,73,0.00,0,9.14,-5.66,25.87,2.26,11.37,0.92,83.5724
142541,-3.91,15.04,13.92,180,0.66,2431,0.00,31.50,8.58,73,0.00,0,9.00,-5.51,25.67,2.26,11.37,0.92,83.7128
142614,-3.91,14.81,13.92,180,0.64,2366,0.00,32.50,8.32,73,0.00,0,9.14,-5.51,26.09,2.28,11.37,0.92,83.6823
142688,-3.91,14.93,13.92,180,0.67,2436,0.00,32.00,8.68,73,0.00,0,9.14,-5.51,26.20,2.28,11.37,0.92,83.7494
142761,-3.91,15.16,13.92,180,0.64,2394,0.00,33.00,8.38,73,0.00,0,9.14,-5.51,26.09,2.26,11.37,0.92,83.8043
142834,-3.91,14.93,13.92,180,0.67,2394,0.00,31.50,9.19,73,0.00,0,9.14,-5.51,26.51,2.28,11.37,0.92,83.8501
142907,-3.91,15.16,13.92,180,0.63,2473,0.00,32.00,8.44,73,0.00,0,9.29,-5.37,26.09,2.28,11.37,0.92,83.7921
142980,-3.91,14.93,13.92,180,0.64,2390,0.00,31.50,8.67,73,0.00,0,9.29,-5.37,26.51,2.28,11.37,0.92,84.0942
143054,-3.91,14.93,13.92,180,0.65,2473,0.00,32.50,8.44,73,0.00,0,9.29,-5.37,26.40,2.28,11.37,0.92,83.9233
143126,-3.91,15.04,14.00,180,0.65,2423,0.00,32.00,8.39,73,0.00,0,9.29,-5.37,26.30,2.28,11.37,0.92,84.1949
143200,-3.91,15.16,13.92,180,0.67,2459,0.00,32.00,8.92,72,0.00,0,9.29,-5.51,26.51,2.28,11.37,0.92,83.8867
143273,-3.91,15.16,13.92,180,0.65,2460,0.00,32.00,8.45,72,0.00,0,9.14,-5.37,27.23,2.28,11.37,0.92,84.2255
143346,-3.91,15.04,13.92,180,0.67,2476,0.00,32.00,8.93,73,0.00,0,9.29,-5.37,26.72,2.30,11.37,0.92,84.0240
143419,-3.91,14.93,13.92,180,0.66,2467,0.00,31.50,8.95,73,0.00,0,9.29,-5.37,27.13,2.30,11.37,0.92,84.1675
143492,-3.91,15.16,13.92,180,0.66,2493,0.00,32.00,9.04,73,0.00,0,9.29,-5.37,27.03,2.30,11.37,0.92,84.1003
143564,-3.91,14.93,13.84,180,0.65,2446,0.00,31.50,8.87,73,0.00,0,9.29,-5.37,27.33,2.30,11.37,0.92,84.3475
143638,-3.91,14.93,13.92,180,0.67,2506,0.00,32.00,8.56,72,0.00,0,9.29,-5.37,27.13,2.30,11.37,0.92,84.0729
143711,-3.91,15.04,13.92,180,0.65,2465,0.00,31.50,8.65,73,0.00,0,9.29,-5.37,27.33,2.30,11.37,0.92,84.2743
143784,-3.91,15.16,13.92,180,0.67,2534,0.00,32.00,9.00,73,0.00,0,9.29,-5.37,27.44,2.30,11.37,0.92,84.2499
143857,-3.91,14.93,13.92,180,0.65,2482,0.00,32.00,8.60,73,0.00,0,9.29,-5.37,27.55,2.30,11.37,0.92,84.4543
143930,-3.91,14.93,13.92,180,0.67,2518,0.00,32.00,9.12,73,0.00,0,9.29,-5.37,27.54,2.32,11.37,0.92,84.1766
144003,-3.91,15.16,13.92,180,0.65,2516,0.00,32.00,9.19,73,0.00,0,9.29,-5.37,27.55,2.30,11.37,0.92,84.3994
144076,-3.91,15.16,13.92,180,0.67,2532,0.00,32.00,9.18,73,0.00,0,9.29,-5.37,27.54,2.32,11.37,0.92,84.3597
144150,-3.91,15.04,13.92,180,0.66,2522,0.00,32.00,9.15,73,0.00,0,9.29,-5.37,27.95,2.32,11.76,0.92,84.6161
144222,-3.91,15.16,13.92,180,0.67,2561,0.00,32.00,9.29,73,0.00,0,9.29,-5.37,27.65,2.32,11.76,0.92,84.3872
144295,-3.91,14.93,13.92,180,0.63,2530,0.00,32.00,9.18,73,0.00,0,9.43,-5.37,27.86,2.32,11.76,0.92,84.5886
144368,-3.91,14.81,13.84,180,0.66,2564,0.00,32.00,8.64,72,0.00,0,9.29,-5.22,28.06,2.32,11.76,0.92,84.4696
144442,-3.91,15.04,13.92,180,0.66,2530,0.00,32.50,9.31,72,0.00,0,9.43,-5.37,27.95,2.32,11.76,0.92,84.6130
144515,-3.91,15.16,13.84,180,0.66,2566,0.00,32.00,9.28,73,0.00,0,9.29,-5.37,28.38,2.32,11.76,0.92,84.5337
144588,-3.91,15.04,13.92,180,0.66,2560,0.00,32.00,9.37,73,0.00,0,9.29,-5.22,28.06,2.32,11.76,0.92,84.6252
144661,-3.91,14.93,13.92,180,0.63,2565,0.00,32.00,9.30,72,0.00,0,9.43,-5.22,28.49,2.32,11.76,0.92,84.7870
144734,-3.91,15.16,13.84,180,0.67,2576,0.00,32.00,9.34,72,0.00,0,9.43,-5.22,28.17,2.32,11.76,0.92,84.7290
144806,-3.91,15.16,13.92,180,0.66,2580,0.00,32.00,9.36,72,0.00,0,9.43,-5.22,28.49,2.32,11.76,0.92,84.7076
144880,-3.91,15.39,13.84,180,0.66,2596,0.00,32.00,9.41,73,0.00,0,9.43,-5.22,28.38,2.32,11.76,0.92,84.7839
144953,-3.91,15.16,13.92,180,0.69,2600,0.00,32.00,9.43,73,0.00,0,9.43,-5.22,28.59,2.34,11.76,0.92,84.7717
145026,-3.91,15.04,13.84,180,0.67,2607,0.00,32.00,9.41,72,0.00,0,9.43,-5.22,28.49,2.32,11.76,0.92,84.7870
145099,-3.91,14.81,13.84,180,0.67,2596,0.00,32.00,9.44,72,0.00,0,9.43,-5.22,28.81,2.34,11.76,0.92,84.9579
145173,-3.91,14.59,13.84,180,0.67,2602,0.00,32.00,10.01,72,0.00,0,9.43,-5.22,29.03,2.34,11.76,0.92,84.8297
145245,-3.91,14.47,13.92,180,0.66,2607,0.00,32.00,9.51,72,0.00,0,9.43,-5.22,29.13,2.34,11.76,0.92,85.0037
145318,-3.91,14.59,13.84,180,0.67,2639,0.00,32.00,10.13,73,0.00,0,9.43,-5.22,29.24,2.34,11.76,0.92,84.8236
145392,-3.91,14.36,13.84,180,0.66,2636,0.00,32.00,9.56,73,0.00,0,9.43,-5.22,29.13,2.34,11.76,0.92,84.9548
145464,-3.91,14.47,13.92,180,0.67,2644,0.00,32.00,10.15,73,0.00,0,9.43,-5.22,29.57,2.36,11.76,0.92,84.9426
145537,-3.91,14.36,13.84,180,0.66,2654,0.00,32.00,10.19,73,0.00,0,9.43,-5.22,29.46,2.36,11.76,0.92,85.0006
145611,-3.91,14.24,13.92,180,0.66,2649,0.00,32.00,9.60,73,0.00,0,9.43,-5.22,29.24,2.34,11.76,0.92,84.9670
