Time (msec),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Speed (rpm),Fuel Pump Duty (%),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (C),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%),Vehicle Speed (mph),Engine Load*  (g/rev),Feedback Knock Correction* (degrees),Knock Count (Combined) (Knock Events),MAF/SD Blend Percentage (%),Manifold Relative Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),A/F Learning #1 (%)
89716,23.66,13.76,180,2398,74.90,15.50,0.00,40,0.00,3.34,0.00,35,0.15,0.00,0,0.0,-11.32,6.00,0.00,0.54,-11.72
89794,23.66,13.76,180,2367,74.90,15.50,0.00,40,0.00,3.34,0.00,35,0.14,0.00,0,0.0,-11.32,5.77,0.00,0.54,-11.72
89871,23.77,13.76,180,2375,74.90,15.50,0.00,40,0.00,3.19,0.00,35,0.14,0.00,0,0.0,-11.46,5.41,0.00,0.54,-11.72
89948,23.66,13.76,180,2353,74.90,15.50,0.00,40,0.00,3.19,0.00,35,0.13,0.00,0,0.0,-11.46,5.35,0.00,0.54,-11.72
90027,23.66,13.76,180,2367,74.90,15.50,0.00,40,0.00,3.19,0.00,34,0.14,0.00,0,0.0,-11.46,5.29,0.00,0.54,-11.72
90105,23.66,13.76,180,2350,74.90,15.50,0.00,40,0.00,3.19,0.00,34,0.13,0.00,0,0.0,-11.46,5.29,0.00,0.54,-11.72
90183,23.77,13.76,180,2364,74.90,15.50,0.00,40,0.00,3.19,0.00,34,0.13,0.00,0,0.0,-11.61,5.26,0.00,0.54,-11.72
90260,23.66,13.76,180,2343,74.90,15.50,0.00,40,0.00,3.05,0.00,34,0.13,0.00,0,0.0,-11.46,5.22,0.00,0.54,-11.72
90337,23.66,13.76,180,2319,74.90,15.50,0.00,40,0.00,3.05,0.00,34,0.14,0.00,0,0.0,-11.61,5.16,0.00,0.54,-11.72
90415,23.43,13.84,180,2322,74.90,15.50,0.00,40,0.00,3.19,0.00,34,0.13,0.00,0,0.0,-11.46,5.16,0.00,0.54,-11.72
90492,23.54,13.76,180,2315,74.90,15.50,0.00,40,0.00,3.05,0.00,33,0.13,0.00,0,0.0,-11.61,5.10,0.00,0.54,-11.72
90570,24.00,13.84,180,2310,74.90,15.50,0.00,40,0.00,3.05,0.78,33,0.17,0.00,0,0.0,-11.46,6.09,0.00,0.58,-11.72
90648,23.77,13.76,180,2300,74.90,19.00,2.95,40,0.00,3.19,3.53,33,0.24,0.00,0,0.0,-11.03,8.53,0.00,0.66,-11.72
90726,24.00,13.76,180,2312,74.90,26.00,3.84,40,0.00,4.21,6.27,33,0.34,0.00,0,0.0,-10.45,11.62,0.00,0.76,-11.72
90803,23.77,13.76,180,2350,74.90,36.50,5.51,39,0.00,4.93,7.45,33,0.37,0.00,0,0.0,-9.72,13.84,0.00,0.78,-11.72
90880,23.31,13.76,180,2358,74.90,37.00,5.53,39,0.00,5.37,7.45,33,0.41,0.00,0,0.0,-8.85,12.94,0.00,0.80,-11.72
90958,20.44,13.76,180,2251,74.90,37.00,5.28,39,0.00,5.80,7.45,32,0.39,0.00,0,0.0,-8.71,15.37,0.00,0.80,-11.72
91037,14.93,13.76,180,2314,74.90,37.50,5.43,39,0.00,5.95,8.24,32,0.43,0.00,0,0.0,-8.56,16.19,0.00,0.80,-11.72
91114,14.01,13.76,180,2279,74.90,37.00,5.94,39,0.00,6.09,8.24,32,0.43,0.00,0,0.0,-8.27,16.66,0.00,0.82,-11.72
91191,14.36,13.76,180,2315,74.90,37.50,6.42,39,0.00,6.53,8.63,32,0.46,0.00,0,0.0,-8.13,17.22,0.00,0.82,-11.72
91269,14.36,13.76,180,2301,74.90,37.00,6.38,39,0.00,6.82,8.63,32,0.46,0.00,0,0.0,-7.84,17.90,0.00,0.82,-11.72
91347,14.59,13.76,180,2324,74.90,37.50,6.45,39,0.00,6.82,9.02,32,0.49,0.00,0,0.0,-7.55,18.59,0.00,0.84,-11.72
91423,14.24,13.76,180,2288,74.90,37.00,6.34,39,0.00,7.11,9.02,32,0.47,0.00,0,0.0,-7.55,18.59,0.00,0.84,-11.72
91501,14.47,13.84,180,2302,74.90,37.00,6.47,39,0.00,7.11,9.41,32,0.49,0.00,0,0.0,-7.40,18.88,0.00,0.84,-11.72
91579,14.81,13.84,180,2320,74.90,37.00,6.26,39,0.00,7.25,9.41,32,0.49,0.00,0,0.0,-7.40,18.73,0.00,0.84,-11.72
91656,14.70,13.84,180,2321,74.90,37.00,6.44,39,0.00,7.40,9.41,32,0.50,0.00,0,0.0,-7.25,19.18,0.00,0.84,-10.94
91734,14.81,13.84,180,2322,74.90,37.00,6.44,39,0.00,7.40,9.41,32,0.50,0.00,0,0.0,-7.25,19.57,0.00,0.84,-10.16
91812,14.81,13.84,180,2339,74.90,37.50,6.99,39,0.00,7.40,9.41,32,0.51,0.00,0,0.0,-7.11,19.82,0.00,0.86,-10.16
91889,14.70,13.84,180,2325,74.90,37.00,6.94,39,0.00,7.55,9.41,32,0.51,0.00,0,0.0,-7.11,19.81,0.00,0.86,-10.16
91967,14.59,13.76,180,2329,74.90,37.00,6.96,39,0.00,7.69,9.41,32,0.51,0.00,0,0.0,-6.96,19.99,0.00,0.86,-9.38
92044,14.70,13.76,180,2356,74.90,37.50,7.04,39,0.00,7.69,9.41,32,0.51,0.00,0,0.0,-6.96,19.66,0.00,0.86,-9.38
92122,14.59,13.76,180,2336,74.90,37.00,6.98,39,0.00,7.69,9.41,32,0.51,0.00,0,0.0,-6.96,20.17,0.00,0.86,-8.59
92199,14.59,13.76,180,2351,74.90,37.50,7.02,39,0.00,7.69,9.41,32,0.52,0.00,0,0.0,-6.96,20.43,0.00,0.86,-8.59
92277,14.59,13.84,180,2352,74.90,37.50,7.02,39,0.00,7.69,9.41,32,0.52,0.00,0,0.0,-6.82,20.34,0.00,0.86,-7.81
92355,14.59,13.76,180,2360,74.90,37.50,7.02,39,0.00,7.84,9.41,32,0.53,0.00,0,0.0,-6.82,20.43,0.00,0.86,-7.81
92433,14.47,13.76,180,2354,74.90,37.00,7.03,39,0.00,7.98,9.41,32,0.53,0.00,0,0.0,-6.67,20.94,0.00,0.86,-7.81
92510,14.59,13.76,180,2383,74.90,37.50,7.12,39,0.00,7.84,9.41,32,0.50,0.00,0,0.0,-6.82,20.61,0.00,0.84,-7.03
92588,14.24,13.76,180,2358,74.90,37.50,6.54,39,0.00,7.25,5.49,32,0.42,0.00,0,0.0,-8.27,17.82,0.00,0.72,-7.03
92665,14.01,13.76,180,2370,74.90,38.00,5.56,39,0.00,6.38,5.10,32,0.37,0.00,0,0.0,-8.71,12.53,0.00,0.72,-7.03
92743,13.44,13.76,180,2363,74.90,36.00,5.02,39,0.00,5.95,5.10,32,0.32,0.00,0,0.0,-9.14,11.66,0.00,0.72,-7.81
92821,13.78,13.76,180,2357,74.90,35.50,4.52,39,0.00,5.37,5.10,32,0.31,0.00,0,0.0,-9.29,11.51,0.00,0.70,-7.81
92898,14.36,13.76,180,2360,74.90,35.50,4.53,39,0.00,5.08,4.71,32,0.30,0.00,0,0.0,-9.58,11.51,0.00,0.70,-7.81
92976,14.81,13.76,180,2368,74.90,35.00,4.55,39,0.00,4.93,4.71,32,0.29,0.00,0,0.0,-9.72,11.25,0.00,0.70,-7.81
93054,14.93,13.76,180,2366,74.90,34.50,4.04,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,11.15,0.00,0.70,-8.59
93131,15.16,13.68,180,2350,74.90,34.50,4.01,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,11.15,0.00,0.70,-8.59
93210,15.39,13.76,180,2345,74.90,34.50,4.00,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,11.05,0.00,0.70,-8.59
93287,15.39,13.76,180,2359,74.90,34.50,4.53,39,0.00,4.79,4.71,32,0.29,0.00,0,0.0,-9.87,11.15,0.00,0.70,-8.59
93365,15.39,13.76,180,2360,74.90,34.50,4.53,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,11.09,0.00,0.70,-9.38
93442,15.16,13.76,180,2349,74.90,34.50,4.51,39,0.00,4.79,4.71,32,0.29,0.00,0,0.0,-9.87,11.19,0.00,0.70,-9.38
93519,15.16,13.76,180,2346,74.90,34.50,4.50,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,11.09,0.00,0.70,-9.38
93598,15.04,13.76,180,2344,74.90,34.50,4.51,39,0.00,4.79,4.71,32,0.28,0.00,0,0.0,-9.87,10.99,0.00,0.70,-9.38
93676,14.81,13.76,180,2346,74.90,34.00,4.50,39,0.00,4.79,4.71,32,0.27,0.00,0,0.0,-9.87,10.89,0.00,0.70,-9.38
93754,14.81,13.76,180,2366,74.90,34.50,4.04,39,0.00,4.64,4.71,33,0.28,0.00,0,0.0,-10.01,10.94,0.00,0.70,-9.38
93830,14.70,13.76,180,2349,74.90,34.50,4.51,39,0.00,4.79,4.71,33,0.28,0.00,0,0.0,-9.87,10.94,0.00,0.70,-10.16
93909,14.81,13.76,180,2339,74.90,34.50,4.49,39,0.00,4.79,4.71,33,0.28,0.00,0,0.0,-9.87,10.89,0.00,0.70,-10.16
93986,14.93,13.84,180,2337,74.90,34.00,4.49,39,0.00,4.79,4.71,33,0.28,0.00,0,0.0,-9.87,10.99,0.00,0.70,-11.72
94064,15.04,13.76,180,2343,74.90,34.00,4.50,39,0.00,4.64,4.71,33,0.28,0.00,0,0.0,-10.01,10.89,0.00,0.70,-11.72
94141,14.93,13.76,180,2337,74.90,34.00,3.99,39,0.00,4.64,3.92,33,0.27,0.00,0,0.0,-10.01,10.74,0.00,0.66,-11.72
94218,14.93,13.76,180,2344,74.90,34.00,4.00,39,0.00,4.50,3.14,32,0.25,0.00,0,0.0,-10.16,9.18,0.00,0.64,-11.72
94296,14.93,13.84,180,2318,74.90,33.00,3.96,39,0.00,4.21,2.75,32,0.22,0.00,0,0.0,-10.59,7.98,0.00,0.64,-11.72
94373,14.59,13.84,180,2309,74.90,32.50,3.45,39,0.00,4.06,1.57,32,0.20,0.00,0,0.0,-10.88,7.21,0.00,0.60,-11.72
94451,14.36,13.76,180,2335,74.90,33.00,3.42,39,0.00,3.77,1.57,32,0.19,0.00,0,0.0,-11.03,6.88,0.00,0.60,-11.72
94529,14.13,13.76,180,2310,74.90,32.50,2.96,39,0.00,3.48,1.18,32,0.18,0.00,0,0.0,-11.17,6.81,0.00,0.60,-11.72
94607,14.13,13.76,180,2316,74.90,32.00,0.00,39,0.00,3.34,0.39,32,0.16,0.00,0,0.0,-11.32,6.37,0.00,0.56,-11.72
94684,14.59,13.76,180,2299,74.90,29.50,0.00,39,0.00,3.19,0.00,32,0.13,0.00,0,0.0,-11.61,7.65,0.00,0.54,-11.72
94761,15.96,13.76,180,2298,74.90,27.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,5.03,0.00,0.54,-11.72
94839,16.77,13.76,180,2293,74.90,23.00,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,5.03,0.00,0.54,-11.72
94917,20.56,13.76,180,2291,74.90,21.00,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,5.03,0.00,0.54,-11.72
94994,21.94,13.84,180,2279,74.90,19.00,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,5.00,0.00,0.54,-11.72
95071,23.66,13.76,180,2286,74.90,16.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
95151,23.31,13.76,180,2279,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
95227,23.43,13.84,180,2264,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.97,0.00,0.54,-11.72
95305,23.54,13.84,180,2246,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.94,0.00,0.54,-11.72
95383,23.66,13.84,180,2260,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
95460,23.89,13.84,180,2232,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
95538,23.43,13.84,180,2252,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.88,0.00,0.54,-11.72
95615,23.54,13.84,180,2222,74.90,15.50,0.00,39,0.00,3.05,0.00,32,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
95694,23.43,13.76,180,2211,74.90,15.50,0.00,39,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
95770,23.66,13.76,180,2207,74.90,15.50,0.00,39,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
95848,23.54,13.76,180,2212,74.90,15.50,0.00,39,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
95926,23.77,13.84,180,2191,74.90,15.50,0.00,38,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
96003,23.66,13.76,180,2204,74.90,15.50,0.00,38,0.00,3.05,0.00,31,0.14,0.00,0,0.0,-11.61,4.91,0.00,0.54,-11.72
96081,23.89,13.76,180,2179,74.90,15.50,0.00,38,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
96159,23.66,13.84,180,2176,74.90,15.50,0.00,38,0.00,3.05,0.00,31,0.13,0.00,0,0.0,-11.61,4.85,0.00,0.54,-11.72
96236,23.77,13.84,180,2176,74.90,15.50,0.00,38,0.00,3.19,0.00,31,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96314,23.77,13.84,180,2163,74.90,15.00,0.00,38,0.00,3.19,0.00,31,0.13,0.00,0,0.0,-11.46,4.85,0.00,0.54,-11.72
96392,23.43,13.76,180,2170,74.90,15.50,0.00,38,0.00,3.19,0.00,31,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96469,23.66,13.76,180,2148,74.90,15.00,0.00,38,0.00,3.19,0.00,31,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96547,23.66,13.76,180,2143,74.90,15.00,0.00,38,0.00,3.19,0.00,31,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96624,23.77,13.76,180,2132,74.90,15.00,0.00,38,0.00,3.19,0.00,30,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96702,23.43,13.84,180,2152,74.90,15.00,0.00,38,0.00,3.19,0.00,30,0.14,0.00,0,0.0,-11.46,4.91,0.00,0.54,-11.72
96781,23.77,13.76,180,2120,74.90,15.00,0.00,38,0.00,3.19,0.00,30,0.14,0.00,0,0.0,-11.46,5.03,0.00,0.54,-11.72
96857,23.54,13.76,180,2134,74.90,15.00,0.00,38,0.00,3.19,0.00,30,0.15,0.00,0,0.0,-11.46,5.16,0.00,0.54,-11.72
96934,23.77,13.76,180,2122,74.90,15.00,0.00,38,0.00,3.19,0.00,30,0.15,0.00,0,0.0,-11.32,5.26,0.00,0.56,-11.72
97013,23.54,13.76,180,2107,74.90,15.00,0.00,38,0.00,3.34,0.39,30,0.16,0.00,0,0.0,-11.32,5.48,0.00,0.56,-11.72
97090,23.66,13.76,180,2110,74.90,15.00,0.00,38,0.00,3.48,0.39,30,0.17,0.00,0,0.0,-11.17,5.74,0.00,0.56,-11.72
97168,23.43,13.76,180,2111,74.90,15.00,0.00,38,0.00,3.48,0.78,30,0.18,0.00,0,0.0,-11.17,5.87,0.00,0.58,-11.72
97245,23.54,13.84,180,2079,74.90,16.00,2.66,38,0.00,3.63,1.96,30,0.19,0.00,0,0.0,-10.88,6.59,0.00,0.60,-11.72
97323,23.77,13.84,180,2094,74.90,17.50,2.68,38,0.00,3.77,1.96,30,0.19,0.00,0,0.0,-10.88,6.62,0.00,0.62,-11.72
97401,23.54,13.76,180,2094,74.90,21.50,3.11,38,0.00,3.77,3.92,30,0.24,0.00,0,0.0,-10.74,8.14,0.00,0.68,-11.72
97479,23.43,13.76,180,2067,74.90,27.50,3.97,38,0.00,4.21,4.71,30,0.29,0.00,0,0.0,-10.45,9.44,0.00,0.70,-11.72
97556,23.54,13.84,180,2103,74.90,33.00,4.04,38,0.00,4.64,5.88,29,0.32,0.00,0,0.0,-10.01,10.47,0.00,0.74,-11.72
97633,23.08,13.76,180,2120,74.90,34.00,4.52,38,0.00,4.93,7.06,29,0.39,0.00,0,0.0,-9.14,10.98,0.00,0.78,-11.72
97712,19.87,13.76,180,2096,74.90,36.00,5.36,38,0.00,5.51,8.24,29,0.43,0.00,0,0.0,-8.71,14.66,0.00,0.80,-11.72
97789,16.31,13.76,180,2118,74.90,36.50,5.22,38,0.00,5.95,8.63,29,0.47,0.00,0,0.0,-8.27,16.12,0.00,0.82,-11.72
97866,13.78,13.76,180,2062,74.90,36.00,5.90,38,0.00,6.96,9.41,29,0.54,0.00,0,0.0,-7.69,17.59,0.00,0.86,-11.72
97945,13.55,13.76,180,2098,74.90,36.00,6.27,38,0.00,7.40,10.20,29,0.56,0.00,0,0.0,-7.25,18.81,0.00,0.86,-11.72
98022,13.67,13.76,180,2074,74.90,35.00,6.64,38,0.00,7.84,10.59,29,0.58,0.00,0,0.0,-6.38,20.34,0.00,0.88,-10.94
98099,14.01,13.84,180,2105,74.90,35.00,6.74,38,0.00,8.27,10.98,29,0.60,0.00,0,0.0,-6.24,20.86,0.00,0.90,-10.16
98177,14.47,13.84,180,2076,74.90,34.00,6.64,38,0.00,8.42,10.98,29,0.59,0.00,0,0.0,-5.95,21.02,0.00,0.90,-10.16
98255,14.59,13.76,180,2102,74.90,34.00,6.73,38,0.00,8.71,10.98,29,0.60,0.00,0,0.0,-5.95,21.03,0.00,0.90,-10.16
98332,14.70,13.84,180,2108,74.90,34.50,6.75,38,0.00,8.85,10.98,29,0.60,0.00,0,0.0,-5.80,20.78,0.00,0.90,-9.38
98410,14.70,13.76,180,2108,74.90,34.00,6.74,38,0.00,8.85,10.98,29,0.61,0.00,0,0.0,-5.80,21.11,0.00,0.90,-9.38
98487,14.81,13.84,180,2119,74.90,34.00,7.23,38,0.00,9.00,10.98,29,0.60,0.00,0,0.0,-5.66,21.19,0.00,0.90,-8.59
98565,14.93,13.76,180,2125,74.90,34.00,7.25,38,0.00,9.00,10.98,29,0.60,0.00,0,0.0,-5.66,21.11,0.00,0.90,-8.59
98642,14.81,13.76,180,2135,74.90,34.50,7.19,38,0.00,9.00,10.98,29,0.58,0.00,0,0.0,-5.66,20.51,0.00,0.90,-7.81
98721,14.70,13.76,180,2117,74.90,35.50,6.32,38,0.00,8.56,8.24,29,0.52,0.00,0,0.0,-6.09,17.60,0.00,0.80,-7.81
98797,14.70,13.76,180,2138,74.90,36.50,5.93,38,0.00,7.69,5.88,29,0.45,0.00,0,0.0,-6.96,13.60,0.00,0.74,-7.81
98876,14.36,13.84,180,2124,74.90,36.50,4.99,38,0.00,6.82,5.49,29,0.37,0.00,0,0.0,-8.42,10.64,0.00,0.72,-7.81
98954,13.55,13.76,180,2150,74.90,36.00,4.59,38,0.00,6.24,4.71,29,0.33,0.00,0,0.0,-9.00,10.23,0.00,0.70,-7.81
99030,13.21,13.76,180,2119,74.90,34.00,4.07,38,0.00,5.66,4.71,29,0.30,0.00,0,0.0,-9.29,9.53,0.00,0.70,-7.81
99108,14.01,13.84,180,2152,74.90,33.00,3.67,38,0.00,5.08,4.31,29,0.28,0.00,0,0.0,-9.58,9.22,0.00,0.68,-8.59
99186,14.47,13.84,180,2106,74.90,32.00,3.59,38,0.00,4.93,3.92,29,0.26,0.00,0,0.0,-9.72,8.74,0.00,0.66,-8.59
99264,14.81,13.76,180,2110,74.90,31.00,3.60,38,0.00,4.64,3.14,29,0.24,0.00,0,0.0,-10.30,10.06,0.00,0.66,-8.59
99342,15.04,13.76,180,2105,74.90,30.50,3.14,38,0.00,4.35,2.35,29,0.22,0.00,0,0.0,-10.59,6.62,0.00,0.62,-8.59
99418,15.27,13.76,180,2086,74.90,29.50,3.11,38,0.00,4.06,1.96,29,0.20,0.00,0,0.0,-10.74,6.29,0.00,0.62,-9.38
99497,15.27,13.84,180,2120,74.90,29.50,3.19,38,0.00,3.92,1.57,29,0.18,0.00,0,0.0,-10.88,6.04,0.00,0.60,-9.38
99575,15.04,13.76,180,2085,74.90,29.50,2.67,38,0.00,3.63,1.18,29,0.16,0.00,0,0.0,-11.03,5.77,0.00,0.60,-9.38
99651,15.04,13.84,180,2135,74.90,30.00,2.73,38,0.00,3.48,1.18,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.58,-9.38
99729,15.16,13.76,180,2092,74.90,29.50,2.68,38,0.00,3.34,1.18,29,0.16,0.00,0,0.0,-11.17,5.71,0.00,0.58,-9.38
99807,15.62,13.76,180,2094,74.90,29.00,0.00,38,0.00,3.48,0.78,29,0.17,0.00,0,0.0,-11.17,5.90,0.00,0.58,-9.38
99885,17.11,13.76,180,2060,74.90,25.00,0.00,38,0.00,3.48,0.78,29,0.17,0.00,0,0.0,-11.17,5.87,0.00,0.58,-9.38
99963,19.18,13.76,180,2112,74.90,22.50,0.00,38,0.00,3.48,0.78,29,0.16,0.00,0,0.0,-11.17,5.80,0.00,0.58,-10.16
100040,18.38,13.76,180,2057,74.90,21.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.64,0.00,0.56,-10.16
100118,20.10,13.76,180,2077,74.90,19.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.65,0.00,0.56,-11.72
100195,22.39,13.76,180,2078,74.90,17.50,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.51,0.00,0.56,-11.72
100273,24.12,13.76,180,2059,74.90,15.50,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.58,0.00,0.56,-11.72
100351,25.38,13.76,180,2040,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.48,0.00,0.56,-11.72
100428,25.38,13.76,180,2061,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100506,24.81,13.76,180,2048,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100583,23.43,13.76,180,2028,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.45,0.00,0.56,-11.72
100661,23.31,13.76,180,2037,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100739,23.77,13.76,180,2038,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100816,23.43,13.84,180,2023,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100895,23.66,13.76,180,2012,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
100972,23.43,13.84,180,2015,74.90,15.00,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
101049,23.77,13.76,180,1994,74.90,14.50,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
101127,23.54,13.76,180,1994,74.90,14.50,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.39,0.00,0.56,-11.72
101204,23.89,13.76,180,1989,74.90,14.50,0.00,38,0.00,3.48,0.39,29,0.16,0.00,0,0.0,-11.17,5.39,0.00,0.56,-11.72
101282,23.89,13.84,180,1985,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.16,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
101360,23.54,13.84,180,1968,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.16,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
101438,23.54,13.76,180,1991,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.16,0.00,0,0.0,-11.17,5.39,0.00,0.56,-11.72
101514,23.54,13.84,180,1967,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.16,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
101592,23.89,13.76,180,1971,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.17,0.00,0,0.0,-11.17,5.38,0.00,0.56,-11.72
101671,23.77,13.84,180,1949,74.90,14.50,0.00,38,0.00,3.48,0.39,28,0.16,0.00,0,0.0,-11.17,5.38,0.00,0.56,-11.72
101748,23.89,13.84,180,1956,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.39,0.00,0.56,-11.72
101825,23.77,13.84,180,1931,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
101903,23.77,13.76,180,1946,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.39,0.00,0.56,-11.72
101980,23.66,13.76,180,1938,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
102058,23.77,13.84,180,1939,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
102136,23.54,13.76,180,1922,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.32,0.00,0.56,-11.72
102213,23.54,13.76,180,1919,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
102291,23.77,13.76,180,1906,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
102368,23.89,13.76,180,1901,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.41,0.00,0.56,-11.72
102447,23.54,13.84,180,1889,74.90,14.50,0.00,38,0.00,3.48,0.39,27,0.17,0.00,0,0.0,-11.17,5.35,0.00,0.56,-11.72
102524,23.89,13.76,180,1891,74.90,14.50,0.00,38,0.00,3.48,0.00,27,0.16,0.00,0,0.0,-11.17,5.35,0.00,0.54,-11.72
102601,23.77,13.76,180,1882,74.90,14.50,0.00,38,0.00,3.48,0.00,27,0.15,0.00,0,0.0,-11.17,5.00,0.00,0.54,-11.72
102679,23.54,13.84,180,1894,74.90,14.50,0.00,38,0.00,3.34,0.00,27,0.15,0.00,0,0.0,-11.32,4.82,0.00,0.54,-11.72
102757,23.66,13.84,180,1888,74.90,14.50,0.00,38,0.00,3.34,0.00,27,0.15,0.00,0,0.0,-11.32,4.85,0.00,0.54,-11.72
102835,23.54,13.84,180,1882,74.90,14.50,0.00,38,0.00,3.34,0.00,27,0.16,0.00,0,0.0,-11.32,4.85,0.00,0.54,-11.72
102912,23.77,13.84,180,1873,74.90,14.50,0.00,38,0.00,3.34,0.00,27,0.16,0.00,0,0.0,-11.32,4.85,0.00,0.54,-11.72
